player_id,name,year,pa,bip,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,avg_ba,ba_2023,z_scores_avg_ba,zscore_difference
408234, Miguel Cabrera,2020.6666666666667,502.6666666666667,351.3333333333333,0.246,0.0179999999999999,0.367,0.39566666666666667,-0.0286666666666666,0.29933333333333334,0.307,-0.007666666666666666,0.264,0.247,0.25307054010812713,-0.5241629468652523
444482, David Peralta,2020.0,516.25,365.5,0.254,0.015499999999999976,0.4485,0.39875,0.049749999999999975,0.33375,0.315,0.018750000000000003,0.2695,0.271,0.46871822945226516,0.09328204769742221
453568, Charlie Blackmon,2020.0,622.25,457.5,0.27949999999999997,0.00525,0.477,0.449,0.027999999999999924,0.35125,0.34325,0.008000000000000024,0.28475,0.276,1.066650458997374,-0.33108920603376735
455117, Martin Maldonado,2020.0,395.75,252.5,0.1945,0.004499999999999975,0.34525,0.33425,0.010999999999999949,0.27125,0.268,0.0032499999999999994,0.199,0.18,-2.2954930612316837,-0.30131642143195814
456781, Donovan Solano,2020.6666666666667,292.0,213.66666666666666,0.28600000000000003,0.011999999999999967,0.41500000000000004,0.425,-0.009999999999999967,0.32966666666666666,0.331,-0.0013333333333333662,0.298,0.28,1.5861653469627965,-0.7117553133480545
457705, Andrew McCutchen,2020.0,524.5,336.75,0.2515,-0.008999999999999975,0.42725,0.431,-0.00375,0.33725,0.3465,-0.009249999999999975,0.2425,0.258,-0.5899158818735034,0.7006576219070006
457759, Justin Turner,2020.0,529.75,384.25,0.27875,0.01075,0.484,0.47475,0.00925,0.36675,0.364,0.00275,0.2895,0.288,1.2528916452491285,-0.10078405033211757
462101, Elvis Andrus,2020.0,548.5,427.75,0.257,-0.0012499999999999994,0.371,0.371,2.2551405187698492e-17,0.294,0.29925,-0.005249999999999975,0.25575000000000003,0.238,-0.07040099390807883,-0.5131011693141011
467793, Carlos Santana,2020.0,632.5,438.75,0.252,-0.02049999999999995,0.41175,0.43925,-0.027499999999999976,0.32875,0.35025,-0.02149999999999995,0.2315,0.227,-1.0212112605617782,0.05587495054897684
474832, Brandon Belt,2020.0,437.75,273.5,0.2385,0.005000000000000025,0.44099999999999995,0.46799999999999997,-0.027000000000000003,0.33875,0.34925,-0.010499999999999949,0.2435,0.255,-0.55070721108366,0.5573123656288057
493329, Yuli Gurriel,2020.0,593.5,483.75,0.26225,0.025249999999999925,0.44775,0.37,0.07774999999999997,0.33375,0.302,0.031749999999999924,0.2875,0.257,1.174474303669442,-1.0984447587987287
500743, Miguel Rojas,2020.0,525.0,422.5,0.262,-0.002750000000000025,0.36,0.35324999999999995,0.006750000000000024,0.29125,0.29525,-0.00399999999999995,0.25925,0.217,0.06682935385637047,-1.3792876154970104
500871, Eduardo Escobar,2020.0,617.75,440.5,0.24825,0.01025,0.4755,0.4435,0.03199999999999995,0.333,0.32275,0.010249999999999974,0.2585,0.23,0.037422850763989095,-0.8986225752884389
502054, Tommy Pham,2020.0,601.75,386.25,0.261,-0.00774999999999995,0.41775,0.4435,-0.02574999999999995,0.3325,0.34775,-0.015249999999999975,0.25325000000000003,0.264,-0.16842267088268703,0.4874375818928874
502110, J.D. Martinez,2020.0,634.0,422.5,0.289,0.0095,0.538,0.5475,-0.009499999999999925,0.38,0.38425,-0.004249999999999975,0.2985,0.256,1.605769682357718,-1.5644523326497886
502671, Paul Goldschmidt,2020.0,675.5,437.5,0.2705,0.019749999999999948,0.52525,0.52475,0.0005000000000000004,0.382,0.37675000000000003,0.005249999999999975,0.29025,0.278,1.2822981483415121,-0.4773125050523378
514888, Jose Altuve,2020.0,607.25,459.75,0.27175,0.02624999999999995,0.50575,0.4485,0.05725,0.37275,0.3455,0.027249999999999976,0.298,0.317,1.5861653469627965,0.5725959076749465
516416, Jean Segura,2020.0,551.0,443.0,0.26575000000000004,0.02199999999999995,0.4145,0.38825,0.026249999999999926,0.325,0.3105,0.0145,0.28775,0.219,1.1842764713669038,-2.427310342681976
516782, Starling Marte,2020.0,555.75,411.25,0.279,0.01449999999999995,0.47225,0.45725,0.015,0.35225,0.345,0.007249999999999975,0.2935,0.248,1.4097263284085018,-1.6461065400028432
518595, Travis d'Arnaud,2020.6666666666667,348.6666666666667,245.0,0.252,-0.005666666666666633,0.431,0.424,0.006999999999999999,0.316,0.32,-0.004000000000000001,0.24633333333333332,0.25,-0.4396159771791045,0.2726601559103309
518692, Freddie Freeman,2020.0,700.5,494.0,0.30625,0.001,0.517,0.55575,-0.03874999999999995,0.38425,0.401,-0.016749999999999977,0.30725,0.332,1.9488455517688479,0.7305986303106526
518735, Yasmani Grandal,2020.0,475.25,287.75,0.2345,-0.00225,0.43075,0.4345,-0.0037499999999999496,0.34450000000000003,0.35125,-0.006749999999999975,0.23225,0.235,-0.9918047574693959,0.30416600875886435
518792, Jason Heyward,2019.3333333333333,476.6666666666667,348.3333333333333,0.25166666666666665,-0.006666666666666667,0.39033333333333337,0.3833333333333333,0.0069999999999999655,0.30733333333333335,0.312,-0.004666666666666632,0.245,0.248,-0.4918942048988952,0.2555139933045538
518934, DJ LeMahieu,2020.0,614.0,471.0,0.28675,-0.003749999999999975,0.42125,0.43525,-0.014000000000000002,0.33525,0.34650000000000003,-0.011249999999999975,0.28300000000000003,0.239,0.9980352851151494,-1.5468252531745454
519058, Mike Moustakas,2019.6666666666667,501.3333333333333,361.0,0.2373333333333333,0.0023333333333332997,0.44,0.4236666666666667,0.0163333333333333,0.321,0.31866666666666665,0.0023333333333332997,0.23966666666666667,0.265,-0.701007115778059,1.0547342219510432
519203, Anthony Rizzo,2020.0,600.5,426.0,0.272,-0.009999999999999974,0.4775,0.46125,0.016249999999999976,0.36,0.36275,-0.0027499999999999747,0.262,0.244,0.17465319852844058,-0.5498821907739173
519317, Giancarlo Stanton,2020.3333333333333,578.6666666666666,345.3333333333333,0.24766666666666667,0.0023333333333333665,0.4956666666666667,0.48299999999999993,0.012666666666666701,0.35233333333333333,0.35266666666666663,-0.0003333333333333001,0.25,0.193,-0.2958508509496788,-1.8497000945977726
521692, Salvador Perez,2020.3333333333333,560.6666666666666,400.0,0.26,-0.006000000000000001,0.48266666666666674,0.5066666666666667,-0.0239999999999999,0.329,0.3453333333333333,-0.016333333333333335,0.254,0.253,-0.13901616779030565,0.07619693200988358
527038, Wilmer Flores,2020.0,438.0,338.25,0.25175,0.017,0.43625,0.3925,0.04374999999999993,0.33075,0.3125,0.018249999999999975,0.26875,0.304,0.43931172635988164,1.268190991161671
542194, Christian Bethancourt,2022.0,333.0,239.0,0.255,-0.003,0.409,0.449,-0.04,0.301,0.318,-0.017,0.252,0.231,-0.21743350936999223,-0.6090540199916736
542303, Marcell Ozuna,2019.6666666666667,561.3333333333334,400.0,0.27499999999999997,-0.02599999999999993,0.43933333333333335,0.5026666666666667,-0.06333333333333334,0.32033333333333336,0.35766666666666663,-0.03733333333333327,0.249,0.262,-0.3350595217395221,0.5846500424241547
542932, Jon Berti,2020.6666666666667,320.6666666666667,209.66666666666666,0.24233333333333332,-0.0013333333333333333,0.35233333333333333,0.35366666666666663,-0.0013333333333333,0.302,0.308,-0.006000000000000001,0.241,0.281,-0.6487288880582683,1.5578511168357942
543063, Brandon Crawford,2020.0,540.25,374.25,0.24125,0.0115,0.40249999999999997,0.4005,0.001999999999999975,0.31325000000000003,0.3135,-0.00024999999999997463,0.25275000000000003,0.194,-0.18802700627760868,-1.922811744107059
543068, C.J. Cron,2020.0,559.5,371.75,0.25625,0.00475,0.49,0.48675,0.0032499999999999994,0.34750000000000003,0.34875,-0.0012499999999999742,0.261,0.252,0.1354445277385973,-0.23297595868180324
543228, Yan Gomes,2020.0,365.25,256.25,0.249,-0.005000000000000001,0.406,0.42225,-0.016249999999999976,0.30075,0.313,-0.012249999999999976,0.244,0.273,-0.5311028756887385,1.1625275431639936
543257, Robbie Grossman,2020.0,523.75,338.0,0.237,0.003249999999999975,0.3645,0.359,0.005499999999999975,0.313,0.31425000000000003,-0.0012500000000000245,0.24025,0.231,-0.6781353911506508,-0.14835213821101512
543760, Marcus Semien,2020.0,724.5,530.5,0.25225,0.010999999999999975,0.46925,0.432,0.03724999999999998,0.34125,0.3275,0.013749999999999974,0.26325,0.279,0.22366403701574358,0.6160338014362147
543807, George Springer,2020.0,524.5,358.5,0.262,0.01,0.513,0.49525,0.017749999999999974,0.36825,0.36225,0.006,0.272,0.257,0.5667399064268733,-0.49071036155616
543877, Christian Vazquez,2020.0,428.5,327.25,0.24825,0.0055,0.37775,0.373,0.0047499999999999504,0.293,0.29275,0.0002499999999999742,0.25375000000000003,0.231,-0.1488183354877654,-0.6776691938739006
543939, Kolten Wong,2020.0,486.25,355.5,0.2395,0.02474999999999995,0.422,0.35525,0.06674999999999998,0.33025000000000004,0.30125,0.029,0.26425,0.165,0.26287270780558686,-3.3803651179109853
545121, Ildemaro Vargas,2020.5,216.5,183.0,0.244,0.022,0.40249999999999997,0.33799999999999997,0.06449999999999995,0.301,0.272,0.02899999999999995,0.266,0.239,0.3314878816878137,-0.8802778497472097
545341, Randal Grichuk,2020.0,543.25,378.0,0.23525000000000001,0.009,0.45175,0.421,0.03074999999999995,0.3155,0.30475,0.010749999999999975,0.24425,0.269,-0.5213007079912776,1.0138765948153972
545361, Mike Trout,2019.6666666666667,569.0,335.0,0.2896666666666667,0.005666666666666633,0.6343333333333333,0.621,0.01333333333333333,0.43366666666666664,0.4296666666666667,0.003999999999999966,0.2953333333333333,0.263,1.4816088915232128,-1.1973061756757963
547180, Bryce Harper,2020.0,600.5,359.75,0.28125,-0.0052499999999999995,0.53375,0.5505,-0.01675,0.38525,0.397,-0.01175,0.276,0.299,0.7235745895862464,0.8103671521213869
547989, Jose Abreu,2020.0,646.0,454.0,0.276,0.002499999999999975,0.47575,0.48825,-0.012499999999999999,0.349,0.359,-0.009999999999999974,0.27849999999999997,0.234,0.8215962665608525,-1.543947210434167
553869, Elias Diaz,2020.0,340.25,254.25,0.24725,0.003,0.39775,0.38075000000000003,0.016999999999999973,0.30475,0.3025,0.0022499999999999747,0.25025,0.271,-0.28604868325221905,0.8480489604019064
553993, Eugenio Suarez,2020.0,617.75,368.5,0.23925000000000002,0.007749999999999975,0.49624999999999997,0.481,0.015249999999999974,0.35175,0.34825,0.0034999999999999745,0.247,0.234,-0.41347686331920863,-0.3088740805541058
570482, Gio Urshela,2020.6666666666667,489.6666666666667,361.0,0.2683333333333333,0.0203333333333333,0.4606666666666667,0.4426666666666666,0.018,0.33666666666666667,0.325,0.011666666666666667,0.2886666666666667,0.299,1.2202177529242606,0.3137239887833727
571448, Nolan Arenado,2020.0,652.0,492.75,0.26275000000000004,0.027249999999999927,0.5427500000000001,0.4555,0.08724999999999997,0.375,0.3365,0.03849999999999995,0.29,0.283,1.2724959806440501,-0.2939493615409584
571657, Kyle Farmer,2021.5,556.0,413.5,0.255,0.004,0.401,0.3815,0.019499999999999948,0.3125,0.3065,0.006,0.259,0.249,0.05702718615891073,-0.25869520259046824
571771, Enrique Hernandez,2020.0,477.25,338.25,0.24525,-0.003999999999999975,0.417,0.41025,0.006749999999999976,0.31525000000000003,0.32,-0.0047499999999999504,0.24125,0.232,-0.6389267203608074,-0.1528486138380747
571970, Max Muncy,2020.0,556.75,328.75,0.24925,-0.009499999999999974,0.502,0.51225,-0.010249999999999976,0.369,0.38075000000000003,-0.01175,0.23975000000000002,0.193,-0.6977397265455713,-1.4478112190018804
572191, Michael A. Taylor,2020.3333333333333,456.3333333333333,298.3333333333333,0.22633333333333336,0.015333333333333332,0.35666666666666663,0.361,-0.004333333333333367,0.2876666666666667,0.286,0.0016666666666666663,0.24166666666666667,0.223,-0.6225897741983724,-0.4815953164655644
572233, Christian Walker,2020.6666666666667,571.6666666666666,377.0,0.256,-0.007666666666666666,0.445,0.462,-0.017,0.332,0.3446666666666667,-0.012666666666666666,0.24833333333333332,0.272,-0.36119863559941795,0.9579111079118892
573262, Mike Yastrzemski,2020.6666666666667,500.3333333333333,320.0,0.231,0.005666666666666667,0.45566666666666666,0.4423333333333333,0.01333333333333333,0.32866666666666666,0.32466666666666666,0.003999999999999966,0.23666666666666666,0.233,-0.8186331281475888,0.061569989111490586
575929, Willson Contreras,2020.0,480.75,302.75,0.24025,0.01,0.45675,0.4385,0.01825,0.34575,0.33999999999999997,0.005750000000000025,0.25025,0.258,-0.28604868325221905,0.39679042328571623
592178, Kris Bryant,2019.3333333333333,559.0,355.0,0.25166666666666665,0.0213333333333333,0.48733333333333334,0.44966666666666666,0.0376666666666666,0.36466666666666664,0.34733333333333327,0.017333333333333333,0.27299999999999996,0.251,0.6059485772167145,-0.7381922033227043
592192, Mark Canha,2020.0,518.75,336.5,0.24275,0.012,0.43900000000000006,0.41325,0.025749999999999974,0.34900000000000003,0.33875,0.01025,0.25475000000000003,0.241,-0.10960966469792212,-0.36975591303590627
592206, Nick Castellanos,2020.0,621.25,439.75,0.27949999999999997,0.010249999999999974,0.4975,0.499,-0.001500000000000026,0.35375,0.3535,0.00025000000000000066,0.28975,0.275,1.2626938129465906,-0.5618447551457678
592273, Brandon Drury,2020.5,507.5,352.0,0.244,-0.0034999999999999493,0.436,0.4215,0.014500000000000048,0.3105,0.311,-0.0005000000000000004,0.2405,0.265,-0.6683332234531899,1.022060329626174
592450, Aaron Judge,2020.0,568.5,325.25,0.29000000000000004,-0.0030000000000000005,0.5745,0.5994999999999999,-0.024999999999999925,0.4045,0.41775,-0.013249999999999974,0.28700000000000003,0.279,1.1548699682745225,-0.31517212982256426
592518, Manny Machado,2020.0,663.5,478.75,0.275,0.0072499999999999995,0.505,0.48700000000000004,0.018000000000000002,0.361,0.35650000000000004,0.004499999999999975,0.28225,0.25,0.9686287820227659,-1.1355846032915395
592626, Joc Pederson,2020.0,467.75,314.0,0.2495,0.00275,0.50075,0.46625,0.0345,0.351,0.344,0.006999999999999975,0.25225,0.241,-0.2076313416725325,-0.2717342360612959
592663, J.T. Realmuto,2020.0,555.25,384.75,0.268,0.00475,0.4735,0.45499999999999996,0.018499999999999975,0.34575,0.34299999999999997,0.00275,0.27275000000000005,0.25,0.5961464095192569,-0.7631022307880305
592669, Hunter Renfroe,2020.0,507.25,336.5,0.24,0.0045,0.4965,0.4655,0.030999999999999923,0.33725,0.329,0.008249999999999974,0.2445,0.242,-0.5114985402938168,0.06684515772277233
592696, Eddie Rosario,2020.0,466.0,362.25,0.23925000000000002,0.01949999999999995,0.4355,0.41575,0.019749999999999976,0.31075,0.2995,0.01125,0.25875,0.263,0.047225018461448824,0.23707769738596768
592885, Christian Yelich,2020.0,594.25,380.0,0.28075,0.008,0.50625,0.493,0.013250000000000001,0.37925,0.37625,0.0030000000000000005,0.28875,0.286,1.2234851421567472,-0.14080193756530401
593160, Whit Merrifield,2020.0,678.0,521.25,0.266,0.01724999999999995,0.41775,0.39949999999999997,0.018250000000000002,0.32225,0.314,0.008249999999999976,0.28325,0.292,1.007837452812609,0.2831189227555373
593428, Xander Bogaerts,2020.0,628.0,446.0,0.272,0.0277499999999999,0.5065000000000001,0.4545,0.05199999999999998,0.3735,0.35,0.023499999999999976,0.29974999999999996,0.263,1.654780520845021,-1.3704778049976045
594807, Adam Duvall,2020.3333333333333,432.3333333333333,266.0,0.221,-0.009,0.41900000000000004,0.4403333333333333,-0.021333333333333333,0.2986666666666667,0.3136666666666667,-0.014999999999999966,0.212,0.259,-1.7857803409637223,1.9312342761600034
595281, Kevin Kiermaier,2019.3333333333333,412.3333333333333,281.0,0.2293333333333333,0.005333333333333333,0.38533333333333336,0.3426666666666667,0.04266666666666663,0.292,0.2826666666666667,0.0093333333333333,0.23466666666666666,0.27,-0.8970504697272753,1.424338551714179
595777, Jurickson Profar,2020.0,545.5,399.0,0.2475,-0.011999999999999976,0.39475,0.37675000000000003,0.018000000000000002,0.31375,0.317,-0.0032500000000000003,0.2355,0.237,-0.8643765774024064,0.24616221901744262
595879, Javier Baez,2020.0,585.75,388.25,0.2505,0.01799999999999995,0.493,0.46075,0.03224999999999997,0.33699999999999997,0.3225,0.014499999999999949,0.2685,0.223,0.4295095586624219,-1.5336946493263586
596019, Francisco Lindor,2020.0,657.25,484.0,0.2675,-0.002249999999999975,0.47450000000000003,0.46325,0.011249999999999975,0.344,0.34575,-0.0017499999999999998,0.26525,0.255,0.30208137859543016,-0.2954762240502845
596129, Daniel Vogelbach,2020.6666666666667,425.6666666666667,248.66666666666666,0.23266666666666666,-0.010999999999999966,0.4176666666666667,0.41933333333333334,-0.0016666666666666668,0.3356666666666667,0.34400000000000003,-0.0083333333333333,0.22166666666666668,0.224,-1.4067631899952369,0.3372902944940839
596142, Gary Sanchez,2020.0,432.75,263.25,0.22999999999999998,-0.023249999999999976,0.43275,0.48175,-0.048999999999999974,0.3135,0.34375,-0.03025,0.20675,0.21,-1.9916258626103995,0.43618223483027263
596146, Max Kepler,2020.0,535.75,382.0,0.25325,-0.02475,0.422,0.4315,-0.009500000000000026,0.3195,0.338,-0.018500000000000003,0.22849999999999998,0.243,-1.1388372729313092,0.7288960855230486
600869, Jeimer Candelario,2020.0,524.5,341.75,0.23575000000000002,-0.006999999999999975,0.3835,0.39,-0.0064999999999999745,0.30374999999999996,0.312,-0.008249999999999976,0.22875,0.272,-1.1290351052338474,1.7257475775463185
602104, Ramon Urias,2021.5,370.5,249.0,0.26,0.0034999999999999996,0.413,0.4235,-0.010499999999999999,0.327,0.33199999999999996,-0.00499999999999995,0.2635,0.257,0.23346620471320548,-0.1574366598424921
605119, Brian Anderson,2020.0,459.25,304.25,0.2395,0.011750000000000002,0.398,0.40349999999999997,-0.005499999999999975,0.3205,0.3205,0.0,0.25125000000000003,0.224,-0.24684001246237358,-0.8226328830387795
605137, Josh Bell,2020.0,602.75,418.5,0.273,-0.006749999999999975,0.4695,0.47250000000000003,-0.00300000000000005,0.3525,0.3605,-0.008,0.26625,0.246,0.3412900493852734,-0.6470946513051825
605141, Mookie Betts,2020.0,627.25,449.0,0.28425,0.009249999999999975,0.546,0.52325,0.02275,0.39175,0.38575,0.006000000000000025,0.2935,0.3,1.4097263284085018,0.15892760846191556
605204, J.D. Davis,2020.5,409.0,256.5,0.275,0.0025,0.47250000000000003,0.505,-0.03249999999999995,0.353,0.367,-0.01399999999999995,0.27749999999999997,0.243,0.7823875957710092,-1.19232878317927
605612, Harold Castro,2020.6666666666667,383.6666666666667,290.6666666666667,0.2733333333333334,0.008333333333333299,0.3746666666666667,0.40233333333333327,-0.0276666666666666,0.2933333333333333,0.30333333333333334,-0.010000000000000033,0.2816666666666667,0.267,0.9457570573953576,-0.5226055608968057
606115, Orlando Arcia,2019.6666666666667,382.0,272.0,0.22866666666666666,0.005666666666666633,0.35766666666666663,0.35233333333333333,0.005333333333333333,0.28099999999999997,0.2813333333333334,-0.00033333333333333365,0.2343333333333333,0.277,-0.9101200266572238,1.6803934747836142
606192, Teoscar Hernandez,2020.0,529.25,333.0,0.24975,0.00825,0.48875,0.496,-0.0072499999999999995,0.3425,0.34375,-0.0012500000000000002,0.258,0.259,0.017818515369067454,0.1276354198272136
606466, Ketel Marte,2020.0,535.0,401.5,0.27875,0.008,0.492,0.44775,0.04424999999999993,0.35925,0.34550000000000003,0.01375,0.28675,0.273,1.1450678005770607,-0.5136431331018056
606992, Eric Haase,2021.5,366.0,231.5,0.2365,0.006,0.451,0.43000000000000005,0.02099999999999995,0.319,0.312,0.007,0.2425,0.201,-0.5899158818735034,-1.2779375023716772
607043, Brandon Nimmo,2020.3333333333333,531.3333333333334,337.0,0.25833333333333336,0.017999999999999964,0.451,0.39966666666666667,0.051333333333333266,0.369,0.34833333333333333,0.020666666666666635,0.2763333333333333,0.265,0.7366441465161928,-0.3829170403432086
607054, Jace Peterson,2020.3333333333333,292.0,185.0,0.2233333333333333,0.004333333333333334,0.35766666666666663,0.349,0.008666666666666668,0.3033333333333333,0.30266666666666664,0.0006666666666666666,0.22766666666666668,0.212,-1.1715111652561772,-0.31450807219838217
607208, Trea Turner,2020.0,665.75,490.0,0.28300000000000003,0.01574999999999995,0.47875,0.44675,0.03199999999999997,0.35575,0.34325,0.01249999999999995,0.29875,0.25,1.61557185005518,-1.7825276713239535
608070, Jose Ramirez,2020.0,640.25,479.0,0.2665,0.0012500000000000245,0.52075,0.46199999999999997,0.058749999999999976,0.365,0.35075,0.014249999999999974,0.26775000000000004,0.28,0.4001030555700405,0.4743069780447015
608324, Alex Bregman,2020.0,612.75,442.75,0.26125,0.01649999999999995,0.5,0.4375,0.06249999999999997,0.377,0.356,0.020999999999999974,0.27775,0.256,0.7921897634684711,-0.7508724137605416
608369, Corey Seager,2020.6666666666667,537.6666666666666,393.3333333333333,0.2783333333333333,-0.003999999999999968,0.48633333333333334,0.4996666666666667,-0.013333333333333334,0.35333333333333333,0.365,-0.011666666666666633,0.2743333333333333,0.343,0.6582268049365062,2.403051523933617
608671, Travis Jankowski,2018.0,387.0,276.0,0.235,0.024,0.346,0.286,0.06,0.303,0.276,0.0269999999999999,0.259,0.278,0.05702718615891073,0.7479584571302635
608841, Joey Meneses,2022.0,240.0,172.0,0.267,0.0569999999999999,0.563,0.457,0.1059999999999999,0.395,0.332,0.063,0.324,0.282,2.6055907874987216,-1.6617563635584138
621020, Dansby Swanson,2020.0,606.75,405.25,0.2525,0.0009999999999999749,0.42825,0.439,-0.010749999999999975,0.31725000000000003,0.325,-0.00775,0.2535,0.25,-0.1586205031852273,-0.008335318083546345
621028, Kevin Newman,2020.6666666666667,464.6666666666667,387.3333333333333,0.26266666666666666,0.006666666666666665,0.37566666666666665,0.3453333333333333,0.030333333333333296,0.297,0.2876666666666667,0.009333333333333332,0.26933333333333337,0.253,0.462183450987292,-0.5250026867677141
621035, Chris Taylor,2020.0,513.5,302.25,0.226,0.02174999999999995,0.42925,0.38775000000000004,0.04149999999999995,0.3255,0.3065,0.018999999999999975,0.24775,0.219,-0.38407036022682617,-0.858963511088246
621043, Carlos Correa,2020.0,504.75,340.25,0.27075,0.0012499999999999998,0.48125,0.47250000000000003,0.00875,0.35475,0.3585,-0.00375,0.272,0.229,0.5667399064268733,-1.462651826114107
621439, Byron Buxton,2020.6666666666667,310.3333333333333,201.33333333333334,0.262,0.0020000000000000317,0.5619999999999999,0.513,0.048999999999999995,0.37166666666666665,0.35666666666666663,0.015000000000000001,0.264,0.207,0.25307054010812713,-1.9126507533766057
621493, Taylor Ward,2021.5,400.5,268.0,0.2635,0.002,0.4555,0.4635,-0.008,0.34750000000000003,0.3525,-0.004999999999999951,0.2655,0.253,0.31188354629289206,-0.37470278207331414
621563, Joey Wendle,2020.0,420.0,312.0,0.25125,0.012499999999999999,0.38925,0.349,0.04024999999999998,0.30475,0.29,0.014750000000000001,0.26375000000000004,0.231,0.2432683724106674,-1.0697559017723333
621566, Matt Olson,2020.0,644.75,419.5,0.26,-0.00375,0.50375,0.5115,-0.007749999999999974,0.35775,0.3675,-0.009749999999999976,0.25625,0.268,-0.05079665851315937,0.5086603501744952
622534, Manuel Margot,2020.0,446.75,333.75,0.251,0.0007499999999999998,0.382,0.3625,0.019499999999999976,0.29825,0.2965,0.0017499999999999742,0.25175000000000003,0.249,-0.22723567706745196,0.025567660635894468
622761, Jorge Mateo,2022.0,533.0,352.0,0.222,-0.001,0.379,0.344,0.035,0.281,0.272,0.009,0.221,0.209,-1.4329023038551327,-0.15725351908777818
623912, Harold Ramirez,2020.6666666666667,414.0,317.3333333333333,0.26666666666666666,0.014666666666666633,0.40599999999999997,0.39266666666666666,0.0133333333333333,0.31233333333333335,0.30433333333333334,0.008,0.2813333333333334,0.305,0.9326875004654114,0.8095274122189251
623993, Anthony Santander,2020.6666666666667,496.6666666666667,355.0,0.262,-0.014666666666666666,0.4546666666666666,0.459,-0.004333333333333333,0.3213333333333333,0.333,-0.011666666666666633,0.24733333333333332,0.25,-0.4004073063892612,0.23345148512048755
624413, Pete Alonso,2020.6666666666667,671.6666666666666,444.3333333333333,0.26333333333333336,0.001,0.54,0.5263333333333334,0.013666666666666633,0.371,0.36999999999999994,0.0009999999999999998,0.26433333333333336,0.222,0.2661400970380756,-1.4050373828647962
624414, Christian Arroyo,2022.0,300.0,235.0,0.292,-0.006,0.414,0.43,-0.016,0.319,0.33,-0.011,0.286,0.241,1.1156612974846771,-1.5950268752185055
624424, Michael Conforto,2019.3333333333333,588.3333333333334,365.6666666666667,0.252,-0.007999999999999967,0.442,0.4563333333333333,-0.0143333333333333,0.3406666666666667,0.35333333333333333,-0.012666666666666632,0.244,0.251,-0.5311028756887385,0.39885924958274865
624428, Adam Frazier,2020.0,550.25,435.25,0.273,0.0015000000000000005,0.39875,0.37775000000000003,0.02099999999999995,0.3195,0.3145,0.005000000000000026,0.2745,0.238,0.6647615834014815,-1.2482637466236615
624585, Jorge Soler,2020.0,461.0,282.75,0.2485,-0.008499999999999975,0.46675,0.49124999999999996,-0.024499999999999973,0.33999999999999997,0.3565,-0.016499999999999973,0.24,0.238,-0.6879375588481116,0.10443539562593163
624641, Edmundo Sosa,2021.0,326.0,228.0,0.266,0.005,0.389,0.394,-0.005,0.322,0.326,-0.004,0.271,0.256,0.5275312356370301,-0.4862138859291006
628451, Andy Ibanez,2021.0,272.0,220.0,0.264,0.013,0.435,0.415,0.02,0.325,0.32,0.005,0.277,0.248,0.7627832603760898,-0.9991634719704312
630105, Jake Cronenworth,2021.5,663.5,473.5,0.2485,0.003999999999999951,0.42500000000000004,0.39949999999999997,0.025500000000000002,0.3295,0.3235,0.0060000000000000496,0.2525,0.229,-0.19782917397507058,-0.6980827457121631
