player_id,name,year,pa,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,avg_bip,bip_2023,z_scores_avg_bip,zscore_difference
408234, Miguel Cabrera,2020.6666666666667,502.6666666666667,0.264,0.246,0.0179999999999999,0.367,0.39566666666666667,-0.0286666666666666,0.29933333333333334,0.307,-0.007666666666666666,351.3333333333333,195,0.19906947371204073,-1.226383027593352
444482, David Peralta,2020.0,516.25,0.2695,0.254,0.015499999999999976,0.4485,0.39875,0.049749999999999975,0.33375,0.315,0.018750000000000003,365.5,257,0.36791281306139734,-0.5858278093392512
453568, Charlie Blackmon,2020.0,622.25,0.28475,0.27949999999999997,0.00525,0.477,0.449,0.027999999999999924,0.35125,0.34325,0.008000000000000024,457.5,207,1.4644013227183943,-2.335057091257101
455117, Martin Maldonado,2020.0,395.75,0.199,0.1945,0.004499999999999975,0.34525,0.33425,0.010999999999999949,0.27125,0.268,0.0032499999999999994,252.5,189,-0.9788611172781749,-0.12678132927443886
456781, Donovan Solano,2020.6666666666667,292.0,0.298,0.28600000000000003,0.011999999999999967,0.41500000000000004,0.425,-0.009999999999999967,0.32966666666666666,0.331,-0.0013333333333333662,213.66666666666666,223,-1.4416905063181755,0.7799117849029417
457705, Andrew McCutchen,2020.0,524.5,0.2425,0.2515,-0.008999999999999975,0.42725,0.431,-0.00375,0.33725,0.3465,-0.009249999999999975,336.75,270,0.02526015379358583,-0.07346254928361787
457759, Justin Turner,2020.0,529.75,0.2895,0.27875,0.01075,0.484,0.47475,0.00925,0.36675,0.364,0.00275,384.25,360,0.5913819386708397,0.5353490559086636
462101, Elvis Andrus,2020.0,548.5,0.25575000000000003,0.257,-0.0012499999999999994,0.371,0.371,2.2551405187698492e-17,0.294,0.29925,-0.005249999999999975,427.75,244,1.1098303100847458,-1.4974579071504213
467793, Carlos Santana,2020.0,632.5,0.2315,0.252,-0.02049999999999995,0.41175,0.43925,-0.027499999999999976,0.32875,0.35025,-0.02149999999999995,438.75,354,1.240932197108952,-0.19253009520075093
474832, Brandon Belt,2020.0,437.75,0.2435,0.2385,0.005000000000000025,0.44099999999999995,0.46799999999999997,-0.027000000000000003,0.33875,0.34925,-0.010499999999999949,273.5,176,-0.7285756965955995,-0.5467793507448361
493329, Yuli Gurriel,2020.0,593.5,0.2875,0.26225,0.025249999999999925,0.44775,0.37,0.07774999999999997,0.33375,0.302,0.031749999999999924,483.75,227,1.7772580985716135,-2.386817558205979
500743, Miguel Rojas,2020.0,525.0,0.25925,0.262,-0.002750000000000025,0.36,0.35324999999999995,0.006750000000000024,0.29125,0.29525,-0.00399999999999995,422.5,263,1.047258954914102,-1.1868450585206536
500871, Eduardo Escobar,2020.0,617.75,0.2585,0.24825,0.01025,0.4755,0.4435,0.03199999999999995,0.333,0.32275,0.010249999999999974,440.5,166,1.2617893154991666,-2.6676925172917727
502054, Tommy Pham,2020.0,601.75,0.25325000000000003,0.261,-0.00774999999999995,0.41775,0.4435,-0.02574999999999995,0.3325,0.34775,-0.015249999999999975,386.25,227,0.6152186454025135,-1.2247781050368791
502110, J.D. Martinez,2020.0,634.0,0.2985,0.289,0.0095,0.538,0.5475,-0.009499999999999925,0.38,0.38425,-0.004249999999999975,422.5,236,1.047258954914102,-1.5393250755415142
502671, Paul Goldschmidt,2020.0,675.5,0.29025,0.2705,0.019749999999999948,0.52525,0.52475,0.0005000000000000004,0.382,0.37675000000000003,0.005249999999999975,437.5,366,1.226034255401656,-0.020974368150850298
514888, Jose Altuve,2020.0,607.25,0.298,0.27175,0.02624999999999995,0.50575,0.4485,0.05725,0.37275,0.3455,0.027249999999999976,459.75,178,1.4912176177915273,-2.740463034241529
516416, Jean Segura,2020.0,551.0,0.28775,0.26575000000000004,0.02199999999999995,0.4145,0.38825,0.026249999999999926,0.325,0.3105,0.0145,443.0,255,1.2915851989137588,-1.5356098260820468
516782, Starling Marte,2020.0,555.75,0.2935,0.279,0.01449999999999995,0.47225,0.45725,0.015,0.35225,0.345,0.007249999999999975,411.25,248,0.9131774795484365,-1.2485858148332438
518595, Travis d'Arnaud,2020.6666666666667,348.6666666666667,0.24633333333333332,0.252,-0.005666666666666633,0.431,0.424,0.006999999999999999,0.316,0.32,-0.004000000000000001,245.0,150,-1.0682487675219519,-0.5465314813941273
518692, Freddie Freeman,2020.0,700.5,0.30725,0.30625,0.001,0.517,0.55575,-0.03874999999999995,0.38425,0.401,-0.016749999999999977,494.0,401,1.899421220571442,-0.23744279273803937
518735, Yasmani Grandal,2020.0,475.25,0.23225,0.2345,-0.00225,0.43075,0.4345,-0.0037499999999999496,0.34450000000000003,0.35125,-0.006749999999999975,287.75,246,-0.5587391611324234,0.19722119495718193
518792, Jason Heyward,2019.3333333333333,476.6666666666667,0.245,0.25166666666666665,-0.006666666666666667,0.39033333333333337,0.3833333333333333,0.0069999999999999655,0.30733333333333335,0.312,-0.004666666666666632,348.3333333333333,186,0.16331441361452997,-1.308121306502795
518934, DJ LeMahieu,2020.0,614.0,0.28300000000000003,0.28675,-0.003749999999999975,0.42125,0.43525,-0.014000000000000002,0.33525,0.34650000000000003,-0.011249999999999975,471.0,279,1.6252990931571927,-1.5560081496402711
519058, Mike Moustakas,2019.6666666666667,501.3333333333333,0.23966666666666667,0.2373333333333333,0.0023333333333332997,0.44,0.4236666666666667,0.0163333333333333,0.321,0.31866666666666665,0.0023333333333332997,361.0,214,0.3142802229151312,-1.0935522833373186
519203, Anthony Rizzo,2020.0,600.5,0.262,0.272,-0.009999999999999974,0.4775,0.46125,0.016249999999999976,0.36,0.36275,-0.0027499999999999747,426.0,277,1.088973191694531,-1.0457918790680438
519317, Giancarlo Stanton,2020.3333333333333,578.6666666666666,0.25,0.24766666666666667,0.0023333333333333665,0.4956666666666667,0.48299999999999993,0.012666666666666701,0.35233333333333333,0.35266666666666663,-0.0003333333333333001,345.3333333333333,194,0.1275593535170192,-1.1679277228435478
521692, Salvador Perez,2020.3333333333333,560.6666666666666,0.254,0.26,-0.006000000000000001,0.48266666666666674,0.5066666666666667,-0.0239999999999999,0.329,0.3453333333333333,-0.016333333333333335,400.0,336,0.7790960041827713,0.034319419711522636
527038, Wilmer Flores,2020.0,438.0,0.26875,0.25175,0.017,0.43625,0.3925,0.04374999999999993,0.33075,0.3125,0.018249999999999975,338.25,258,0.043137683842341214,-0.24799786467497797
542194, Christian Bethancourt,2022.0,333.0,0.252,0.255,-0.003,0.409,0.449,-0.04,0.301,0.318,-0.017,239.0,196,-1.1397588877169733,0.12550014928087894
542303, Marcell Ozuna,2019.6666666666667,561.3333333333334,0.249,0.27499999999999997,-0.02599999999999993,0.43933333333333335,0.5026666666666667,-0.06333333333333334,0.32033333333333336,0.35766666666666663,-0.03733333333333327,400.0,296,0.7790960041827713,-0.48787319809715973
542932, Jon Berti,2020.6666666666667,320.6666666666667,0.241,0.24233333333333332,-0.0013333333333333333,0.35233333333333333,0.35366666666666663,-0.0013333333333333,0.302,0.308,-0.006000000000000001,209.66666666666666,261,-1.4893639197815232,1.3236681852845376
543063, Brandon Crawford,2020.0,540.25,0.25275000000000003,0.24125,0.0115,0.40249999999999997,0.4005,0.001999999999999975,0.31325000000000003,0.3135,-0.00024999999999997463,374.25,174,0.47219840501247046,-1.7736630832433402
543068, C.J. Cron,2020.0,559.5,0.261,0.25625,0.00475,0.49,0.48675,0.0032499999999999994,0.34750000000000003,0.34875,-0.0012499999999999742,371.75,192,0.44240252159787813,-1.508880521814841
543228, Yan Gomes,2020.0,365.25,0.244,0.249,-0.005000000000000001,0.406,0.42225,-0.016249999999999976,0.30075,0.313,-0.012249999999999976,256.25,228,-0.9341672921562865,0.33766264796713796
543257, Robbie Grossman,2020.0,523.75,0.24025,0.237,0.003249999999999975,0.3645,0.359,0.005499999999999975,0.313,0.31425000000000003,-0.0012500000000000245,338.0,211,0.040158095500881986,-0.8585946022587205
543760, Marcus Semien,2020.0,724.5,0.26325,0.25225,0.010999999999999975,0.46925,0.432,0.03724999999999998,0.34125,0.3275,0.013749999999999974,530.5,446,2.3344411184244898,-0.08499599555631931
543807, George Springer,2020.0,524.5,0.272,0.262,0.01,0.513,0.49525,0.017749999999999974,0.36825,0.36225,0.006,358.5,380,0.2844843395005389,1.1033429639833054
543877, Christian Vazquez,2020.0,428.5,0.25375000000000003,0.24825,0.0055,0.37775,0.373,0.0047499999999999504,0.293,0.29275,0.0002499999999999742,327.25,197,-0.08796420318186493,-0.9132397198090124
543939, Kolten Wong,2020.0,486.25,0.26425,0.2395,0.02474999999999995,0.422,0.35525,0.06674999999999998,0.33025000000000004,0.30125,0.029,355.5,150,0.24872927940302814,-1.8635095283191072
545121, Ildemaro Vargas,2020.5,216.5,0.266,0.244,0.022,0.40249999999999997,0.33799999999999997,0.06449999999999995,0.301,0.272,0.02899999999999995,183.0,170,-1.807186676203841,0.45350273619210313
545341, Randal Grichuk,2020.0,543.25,0.24425,0.23525000000000001,0.009,0.45175,0.421,0.03074999999999995,0.3155,0.30475,0.010749999999999975,378.0,250,0.5168922301343589,-0.8261909345287322
545361, Mike Trout,2019.6666666666667,569.0,0.2953333333333333,0.2896666666666667,0.005666666666666633,0.6343333333333333,0.621,0.01333333333333333,0.43366666666666664,0.4296666666666667,0.003999999999999966,335.0,206,0.004403035403371216,-0.888113619387295
547180, Bryce Harper,2020.0,600.5,0.276,0.28125,-0.0052499999999999995,0.53375,0.5505,-0.01675,0.38525,0.397,-0.01175,359.75,258,0.29938228120783505,-0.5042424620404719
547989, Jose Abreu,2020.0,646.0,0.27849999999999997,0.276,0.002499999999999975,0.47575,0.48825,-0.012499999999999999,0.349,0.359,-0.009999999999999974,454.0,327,1.422687085937965,-0.7267650010506247
553869, Elias Diaz,2020.0,340.25,0.25025,0.24725,0.003,0.39775,0.38075000000000003,0.016999999999999973,0.30475,0.3025,0.0022499999999999747,254.25,302,-0.9580039988879603,1.3275556976448741
553993, Eugenio Suarez,2020.0,617.75,0.247,0.23925000000000002,0.007749999999999975,0.49624999999999997,0.481,0.015249999999999974,0.35175,0.34825,0.0034999999999999745,368.5,313,0.4036678731589081,0.10948679549539336
570482, Gio Urshela,2020.6666666666667,489.6666666666667,0.2886666666666667,0.2683333333333333,0.0203333333333333,0.4606666666666667,0.4426666666666666,0.018,0.33666666666666667,0.325,0.011666666666666667,361.0,181,0.3142802229151312,-1.5243611930294814
571448, Nolan Arenado,2020.0,652.0,0.29,0.26275000000000004,0.027249999999999927,0.5427500000000001,0.4555,0.08724999999999997,0.375,0.3365,0.03849999999999995,492.75,392,1.8845232788641457,-0.34003819003769653
571657, Kyle Farmer,2021.5,556.0,0.259,0.255,0.004,0.401,0.3815,0.019499999999999948,0.3125,0.3065,0.006,413.5,188,0.9399937746215696,-2.0586910366194004
571771, Enrique Hernandez,2020.0,477.25,0.24125,0.24525,-0.003999999999999975,0.417,0.41025,0.006749999999999976,0.31525000000000003,0.32,-0.0047499999999999504,338.25,295,0.043137683842341214,0.23503030679805323
571970, Max Muncy,2020.0,556.75,0.23975000000000002,0.24925,-0.009499999999999974,0.502,0.51225,-0.010249999999999976,0.369,0.38075000000000003,-0.01175,328.75,240,-0.07008667313310955,-0.3697601857134343
572191, Michael A. Taylor,2020.3333333333333,456.3333333333333,0.24166666666666667,0.22633333333333336,0.015333333333333332,0.35666666666666663,0.361,-0.004333333333333367,0.2876666666666667,0.286,0.0016666666666666663,298.3333333333333,198,-0.4326032546773162,-0.5555458528683441
572233, Christian Walker,2020.6666666666667,571.6666666666666,0.24833333333333332,0.256,-0.007666666666666666,0.445,0.462,-0.017,0.332,0.3446666666666667,-0.012666666666666666,377.0,363,0.504973876768522,0.6609215641466325
573262, Mike Yastrzemski,2020.6666666666667,500.3333333333333,0.23666666666666666,0.231,0.005666666666666667,0.45566666666666666,0.4423333333333333,0.01333333333333333,0.32866666666666666,0.32466666666666666,0.003999999999999966,320.0,181,-0.17437226508418263,-1.0357087050301677
575929, Willson Contreras,2020.0,480.75,0.25025,0.24025,0.01,0.45675,0.4385,0.01825,0.34575,0.33999999999999997,0.005750000000000025,302.75,270,-0.37996386064486953,0.3317614651548375
592178, Kris Bryant,2019.3333333333333,559.0,0.27299999999999996,0.25166666666666665,0.0213333333333333,0.48733333333333334,0.44966666666666666,0.0376666666666666,0.36466666666666664,0.34733333333333327,0.017333333333333333,355.0,195,0.24277010272010968,-1.270083656601421
592192, Mark Canha,2020.0,518.75,0.25475000000000003,0.24275,0.012,0.43900000000000006,0.41325,0.025749999999999974,0.34900000000000003,0.33875,0.01025,336.5,267,0.0222805654521266,-0.10964740727780983
592206, Nick Castellanos,2020.0,621.25,0.28975,0.27949999999999997,0.010249999999999974,0.4975,0.499,-0.001500000000000026,0.35375,0.3535,0.00025000000000000066,439.75,356,1.2528505504747889,-0.17833881767615378
592273, Brandon Drury,2020.5,507.5,0.2405,0.244,-0.0034999999999999493,0.436,0.4215,0.014500000000000048,0.3105,0.311,-0.0005000000000000004,352.0,257,0.2070150426225989,-0.4249300389004527
592450, Aaron Judge,2020.0,568.5,0.28700000000000003,0.29000000000000004,-0.0030000000000000005,0.5745,0.5994999999999999,-0.024999999999999925,0.4045,0.41775,-0.013249999999999974,325.25,168,-0.11180090991353878,-1.2679926609886332
592518, Manny Machado,2020.0,663.5,0.28225,0.275,0.0072499999999999995,0.505,0.48700000000000004,0.018000000000000002,0.361,0.35650000000000004,0.004499999999999975,478.75,351,1.7176663317424288,-0.708428676169879
592626, Joc Pederson,2020.0,467.75,0.25225,0.2495,0.00275,0.50075,0.46625,0.0345,0.351,0.344,0.006999999999999975,314.0,206,-0.24588238527920417,-0.6378281987047197
592663, J.T. Realmuto,2020.0,555.25,0.27275000000000005,0.268,0.00475,0.4735,0.45499999999999996,0.018499999999999975,0.34575,0.34299999999999997,0.00275,384.75,281,0.5973411153537581,-0.5019405409464025
592669, Hunter Renfroe,2020.0,507.25,0.2445,0.24,0.0045,0.4965,0.4655,0.030999999999999923,0.33725,0.329,0.008249999999999974,336.5,335,0.0222805654521266,0.7780800429969502
592696, Eddie Rosario,2020.0,466.0,0.25875,0.23925000000000002,0.01949999999999995,0.4355,0.41575,0.019749999999999976,0.31075,0.2995,0.01125,362.25,275,0.3291781646224274,-0.31210648288637416
592885, Christian Yelich,2020.0,594.25,0.28875,0.28075,0.008,0.50625,0.493,0.013250000000000001,0.37925,0.37625,0.0030000000000000005,380.0,365,0.5407289368660327,0.6512761349395558
593160, Whit Merrifield,2020.0,678.0,0.28325,0.266,0.01724999999999995,0.41775,0.39949999999999997,0.018250000000000002,0.32225,0.314,0.008249999999999976,521.25,372,2.224196349790498,-0.94080756986839
593428, Xander Bogaerts,2020.0,628.0,0.29974999999999996,0.272,0.0277499999999999,0.5065000000000001,0.4545,0.05199999999999998,0.3735,0.35,0.023499999999999976,446.0,380,1.3273402590112697,0.06048704447257469
594807, Adam Duvall,2020.3333333333333,432.3333333333333,0.212,0.221,-0.009,0.41900000000000004,0.4403333333333333,-0.021333333333333333,0.2986666666666667,0.3136666666666667,-0.014999999999999966,266.0,151,-0.8179633468393764,-0.7837620866314857
595281, Kevin Kiermaier,2019.3333333333333,412.3333333333333,0.23466666666666666,0.2293333333333333,0.005333333333333333,0.38533333333333336,0.3426666666666667,0.04266666666666663,0.292,0.2826666666666667,0.0093333333333333,281.0,221,-0.6391880463518226,-0.048700305953845335
595777, Jurickson Profar,2020.0,545.5,0.2355,0.2475,-0.011999999999999976,0.39475,0.37675000000000003,0.018000000000000002,0.31375,0.317,-0.0032500000000000003,399.0,334,0.7671776508169342,0.02012814218692549
595879, Javier Baez,2020.0,585.75,0.2685,0.2505,0.01799999999999995,0.493,0.46075,0.03224999999999997,0.33699999999999997,0.3225,0.014499999999999949,388.25,328,0.6390553521341874,0.06992154819837004
596019, Francisco Lindor,2020.0,657.25,0.26525,0.2675,-0.002249999999999975,0.47450000000000003,0.46325,0.011249999999999975,0.344,0.34575,-0.0017499999999999998,484.0,366,1.7802376869130727,-0.5751777996622671
596129, Daniel Vogelbach,2020.6666666666667,425.6666666666667,0.22166666666666668,0.23266666666666666,-0.010999999999999966,0.4176666666666667,0.41933333333333334,-0.0016666666666666668,0.3356666666666667,0.34400000000000003,-0.0083333333333333,248.66666666666666,170,-1.0245481385138833,-0.3291358014978547
596142, Gary Sanchez,2020.0,432.75,0.20675,0.22999999999999998,-0.023249999999999976,0.43275,0.48175,-0.048999999999999974,0.3135,0.34375,-0.03025,263.25,154,-0.850738818595428,-0.7118221685397829
596146, Max Kepler,2020.0,535.75,0.22849999999999998,0.25325,-0.02475,0.422,0.4315,-0.009500000000000026,0.3195,0.338,-0.018500000000000003,382.0,249,0.5645656435977066,-0.8869191634372968
600869, Jeimer Candelario,2020.0,524.5,0.22875,0.23575000000000002,-0.006999999999999975,0.3835,0.39,-0.0064999999999999745,0.30374999999999996,0.312,-0.008249999999999976,341.75,331,0.08485192062277044,0.6632894260454381
602104, Ramon Urias,2021.5,370.5,0.2635,0.26,0.0034999999999999996,0.413,0.4235,-0.010499999999999999,0.327,0.33199999999999996,-0.00499999999999995,249.0,212,-1.0205753540586042,0.21519366274598273
605119, Brian Anderson,2020.0,459.25,0.25125000000000003,0.2395,0.011750000000000002,0.398,0.40349999999999997,-0.005499999999999975,0.3205,0.3205,0.0,304.25,208,-0.36208633059611417,-0.49551462249737555
605137, Josh Bell,2020.0,602.75,0.26625,0.273,-0.006749999999999975,0.4695,0.47250000000000003,-0.00300000000000005,0.3525,0.3605,-0.008,418.5,322,0.9995855414507543,-0.36893753378949923
605141, Mookie Betts,2020.0,627.25,0.2935,0.28425,0.009249999999999975,0.546,0.52325,0.02275,0.39175,0.38575,0.006000000000000025,449.0,378,1.3630953191087805,-0.00137764651537009
605204, J.D. Davis,2020.5,409.0,0.27749999999999997,0.275,0.0025,0.47250000000000003,0.505,-0.03249999999999995,0.353,0.367,-0.01399999999999995,256.5,268,-0.9311877038148272,0.856875677434361
605612, Harold Castro,2020.6666666666667,383.6666666666667,0.2816666666666667,0.2733333333333334,0.008333333333333299,0.3746666666666667,0.40233333333333327,-0.0276666666666666,0.2933333333333333,0.30333333333333334,-0.010000000000000033,290.6666666666667,177,-0.5239772971487321,-0.7383229347464865
606115, Orlando Arcia,2019.6666666666667,382.0,0.2343333333333333,0.22866666666666666,0.005666666666666633,0.35766666666666663,0.35233333333333333,0.005333333333333333,0.28099999999999997,0.2813333333333334,-0.00033333333333333365,272.0,293,-0.7464532266443549,0.9985115863943153
606192, Teoscar Hernandez,2020.0,529.25,0.258,0.24975,0.00825,0.48875,0.496,-0.0072499999999999995,0.3425,0.34375,-0.0012500000000000002,333.0,333,-0.01943367132830263,0.7936846488869453
606466, Ketel Marte,2020.0,535.0,0.28675,0.27875,0.008,0.492,0.44775,0.04424999999999993,0.35925,0.34550000000000003,0.01375,401.5,374,0.7969735342315266,0.5125248765810154
606992, Eric Haase,2021.5,366.0,0.2425,0.2365,0.006,0.451,0.43000000000000005,0.02099999999999995,0.319,0.312,0.007,231.5,188,-1.2291465379607502,0.11044927596291942
607043, Brandon Nimmo,2020.3333333333333,531.3333333333334,0.2763333333333333,0.25833333333333336,0.017999999999999964,0.451,0.39966666666666667,0.051333333333333266,0.369,0.34833333333333333,0.020666666666666635,337.0,354,0.02823974213504506,1.020162359773156
607054, Jace Peterson,2020.3333333333333,292.0,0.22766666666666668,0.2233333333333333,0.004333333333333334,0.35766666666666663,0.349,0.008666666666666668,0.3033333333333333,0.30266666666666664,0.0006666666666666666,185.0,232,-1.7833499694721673,1.239064587063887
607208, Trea Turner,2020.0,665.75,0.29875,0.28300000000000003,0.01574999999999995,0.47875,0.44675,0.03199999999999997,0.35575,0.34325,0.01249999999999995,490.0,389,1.8517478071080942,-0.34642716461729606
608070, Jose Ramirez,2020.0,640.25,0.26775000000000004,0.2665,0.0012500000000000245,0.52075,0.46199999999999997,0.058749999999999976,0.365,0.35075,0.014249999999999974,479.0,421,1.7206459200838882,0.2024288166538557
608324, Alex Bregman,2020.0,612.75,0.27775,0.26125,0.01649999999999995,0.5,0.4375,0.06249999999999997,0.377,0.356,0.020999999999999974,442.75,415,1.2886056105722996,0.5561402334941419
608369, Corey Seager,2020.6666666666667,537.6666666666666,0.2743333333333333,0.2783333333333333,-0.003999999999999968,0.48633333333333334,0.4996666666666667,-0.013333333333333334,0.35333333333333333,0.365,-0.011666666666666633,393.3333333333333,272,0.6996403150771915,-0.7217330796767895
608671, Travis Jankowski,2018.0,387.0,0.259,0.235,0.024,0.346,0.286,0.06,0.303,0.276,0.0269999999999999,276.0,184,-0.6987798131810072,-0.4721367105976919
608841, Joey Meneses,2022.0,240.0,0.324,0.267,0.0569999999999999,0.563,0.457,0.1059999999999999,0.395,0.332,0.063,172.0,384,-1.938288563228047,3.37833512849276
621020, Dansby Swanson,2020.0,606.75,0.2535,0.2525,0.0009999999999999749,0.42825,0.439,-0.010749999999999975,0.31725000000000003,0.325,-0.00775,405.25,310,0.8416673593534151,-0.36767713703476473
621028, Kevin Newman,2020.6666666666667,464.6666666666667,0.26933333333333337,0.26266666666666666,0.006666666666666665,0.37566666666666665,0.3453333333333333,0.030333333333333296,0.297,0.2876666666666667,0.009333333333333332,387.3333333333333,198,0.6281301948821699,-1.6162793024278304
621035, Chris Taylor,2020.0,513.5,0.24775,0.226,0.02174999999999995,0.42925,0.38775000000000004,0.04149999999999995,0.3255,0.3065,0.018999999999999975,302.25,159,-0.385923037327788,-1.1113638725813377
621043, Carlos Correa,2020.0,504.75,0.272,0.27075,0.0012499999999999998,0.48125,0.47250000000000003,0.00875,0.35475,0.3585,-0.00375,340.25,323,0.06697439057401507,0.576728432532457
621439, Byron Buxton,2020.6666666666667,310.3333333333333,0.264,0.262,0.0020000000000000317,0.5619999999999999,0.513,0.048999999999999995,0.37166666666666665,0.35666666666666663,0.015000000000000001,201.33333333333334,199,-1.5886835311634973,0.613589239063054
621493, Taylor Ward,2021.5,400.5,0.2655,0.2635,0.002,0.4555,0.4635,-0.008,0.34750000000000003,0.3525,-0.004999999999999951,268.0,282,-0.7941266401077026,0.9025820299602753
621563, Joey Wendle,2020.0,420.0,0.26375000000000004,0.25125,0.012499999999999999,0.38925,0.349,0.04024999999999998,0.30475,0.29,0.014750000000000001,312.0,193,-0.269719092010878,-0.7837040927608676
621566, Matt Olson,2020.0,644.75,0.25625,0.26,-0.00375,0.50375,0.5115,-0.007749999999999974,0.35775,0.3675,-0.009749999999999976,419.5,336,1.011503894816591,-0.1980884709222972
622534, Manuel Margot,2020.0,446.75,0.25175000000000003,0.251,0.0007499999999999998,0.382,0.3625,0.019499999999999976,0.29825,0.2965,0.0017499999999999742,333.75,209,-0.010494906303924937,-0.8340512313443478
622761, Jorge Mateo,2022.0,533.0,0.221,0.222,-0.001,0.379,0.344,0.035,0.281,0.272,0.009,352.0,213,0.2070150426225989,-0.9993419184900034
623912, Harold Ramirez,2020.6666666666667,414.0,0.2813333333333334,0.26666666666666666,0.014666666666666633,0.40599999999999997,0.39266666666666666,0.0133333333333333,0.31233333333333335,0.30433333333333334,0.008,317.3333333333333,258,-0.20615454072641465,0.00129435989377788
623993, Anthony Santander,2020.6666666666667,496.6666666666667,0.24733333333333332,0.262,-0.014666666666666666,0.4546666666666666,0.459,-0.004333333333333333,0.3213333333333333,0.333,-0.011666666666666633,355.0,336,0.24277010272010968,0.5706453211741842
624413, Pete Alonso,2020.6666666666667,671.6666666666666,0.26433333333333336,0.26333333333333336,0.001,0.54,0.5263333333333334,0.013666666666666633,0.371,0.36999999999999994,0.0009999999999999998,444.3333333333333,333,1.3074763367348745,-0.5332253591762318
624414, Christian Arroyo,2022.0,300.0,0.286,0.292,-0.006,0.414,0.43,-0.016,0.319,0.33,-0.011,235.0,153,-1.1874323011803212,-0.38818350140010693
624424, Michael Conforto,2019.3333333333333,588.3333333333334,0.244,0.252,-0.007999999999999967,0.442,0.4563333333333333,-0.0143333333333333,0.3406666666666667,0.35333333333333333,-0.012666666666666632,365.6666666666667,276,0.3698992052890371,-0.3397727081077668
624428, Adam Frazier,2020.0,550.25,0.2745,0.273,0.0015000000000000005,0.39875,0.37775000000000003,0.02099999999999995,0.3195,0.3145,0.005000000000000026,435.25,297,1.1992179603285227,-0.8949403387976942
624585, Jorge Soler,2020.0,461.0,0.24,0.2485,-0.008499999999999975,0.46675,0.49124999999999996,-0.024499999999999973,0.33999999999999997,0.3565,-0.016499999999999973,282.75,325,-0.618330927961608,1.2881433819585144
624641, Edmundo Sosa,2021.0,326.0,0.271,0.266,0.005,0.389,0.394,-0.005,0.322,0.326,-0.004,228.0,164,-1.2708607747411795,-0.16115205794186083
628451, Andy Ibanez,2021.0,272.0,0.277,0.264,0.013,0.435,0.415,0.02,0.325,0.32,0.005,220.0,212,-1.3662076016678748,0.5608259103552533
630105, Jake Cronenworth,2021.5,663.5,0.2525,0.2485,0.003999999999999951,0.42500000000000004,0.39949999999999997,0.025500000000000002,0.3295,0.3235,0.0060000000000000496,473.5,364,1.655094976571785,-0.4761447202114135
