Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"AJ Pollock","- - -",563,2105,92,269,286,32,0.06508314,0.20380048,0.20488819,0.28531272,0.25897036,0.31273764,0.46385855,0.32921820099799687,,107.72667450173932,2.4424503196496516,24.1415257931434,-31.41374777443707,6.214636985251472,"AJ Pollock",9256,572041
"Andrew McCutchen","- - -",654,2785,96,355,316,44,0.13213645,0.21651706,0.17503163,0.28436578,0.243779,0.34793537,0.41881063,0.335012780397916,,110.21563025577923,-9.37336536240764,26.146950612647316,-55.88212754577398,6.085245836906,"Andrew McCutchen",9847,457705
"Max Stassi","- - -",359,1196,38,124,117,0,0.09364548,0.29849498,0.14839319,0.27313433,0.20888469,0.29372385,0.35727788,0.2878043012140186,,80.83111277784126,-9.087313767755404,-36.51415097191946,55.00694000720978,5.9857765264133596,"Max Stassi",10059,545358
"Dylan Moore","SEA",421,1178,42,154,128,68,0.10356537,0.30645161,0.18737673,0.28058728,0.21104536,0.31744681,0.39842209,0.3133285159446801,,102.88112197013533,3.929465282475576,7.218459240367295,11.264076642692089,5.962343864608227,"Dylan Moore",18042,664238
"Isaac Paredes","- - -",285,1030,48,122,136,1,0.10291262,0.17572816,0.2109375,0.23511905,0.22991071,0.32524272,0.44084821,0.333199299169583,,118.01995492790287,-2.2576220519840717,19.367756953404744,3.3590255081653595,5.933914197327353,"Isaac Paredes",20036,670623
"Austin Meadows","- - -",417,1693,70,209,238,23,0.09214412,0.21441229,0.21366954,0.2946593,0.2587923,0.33313644,0.47246184,0.3397868560908382,,118.67150706982841,-3.3877157291863114,36.7262851912862,-33.79154834151268,5.87115602846939,"Austin Meadows",15672,640457
"Rougned Odor","- - -",608,2254,90,280,296,31,0.07897072,0.26530612,0.18762376,0.25372024,0.21336634,0.28844444,0.4009901,0.29666442901387685,,82.79070772620331,6.742410590639338,-40.563486962660605,21.09287515282631,5.86397414887384,"Rougned Odor",12282,596059
"Jonathan Villar","- - -",556,2161,61,266,194,112,0.08422027,0.25867654,0.14315033,0.32412248,0.2539764,0.32001858,0.39712673,0.31073199607605156,,93.97276706944852,20.333991879597306,5.285171780202713,-18.285763904452324,5.84001459512435,"Jonathan Villar",10071,542340
"Salvador Perez","KCR",559,2324,128,261,366,3,0.03614458,0.23106713,0.22380514,0.2851537,0.25919118,0.29862306,0.48299632,0.33026511673283826,,106.93025582697985,-13.015932279406115,6.774881759706954,-28.16348570585251,5.834859183045398,"Salvador Perez",7304,521692
"Asdrúbal Cabrera","- - -",440,1671,56,194,239,5,0.09156194,0.20466786,0.18029491,0.2880288,0.25201072,0.3219629,0.43230563,0.32255163211341953,,99.23242830300222,-8.311838066438213,-10.006201403606823,13.622024923563004,5.7814630797661675,"Asdrubal Cabrera",4962,452678
"Alejandro Kirk","TOR",302,1078,29,105,120,0,0.1038961,0.10946197,0.13107823,0.27915633,0.26849894,0.35157699,0.39957717,0.3312463541363561,,113.65009208274195,-14.852362388279289,1.7111444803395628,18.667014092206955,5.763293392166916,"Alejandro Kirk",22581,672386
"Jon Berti","- - -",411,1478,19,201,112,89,0.09336942,0.22259811,0.10221205,0.32234809,0.2532418,0.3299389,0.35545385,0.30362329533276794,,90.58577200901277,19.46847170521505,2.4788066525440904,6.255856778472662,5.733922472473004,"Jon Berti",12037,542932
"Austin Slater","SFG",494,1310,35,165,136,45,0.10839695,0.27938931,0.14772727,0.34048257,0.25262238,0.34453782,0.40034965,0.32657431431708894,,107.95823995707946,9.951350056100637,22.518381450454804,-9.402641147375107,5.716660186308263,"Austin Slater",16153,596103
"Jeremy Peña","HOU",256,1066,32,136,109,22,0.05347092,0.2260788,0.15071284,0.3048951,0.25458248,0.30377358,0.40529532,0.3086390237520054,,98.70098041946953,4.832577565219253,3.0896455495939485,16.2961807847023,5.619475462813503,"Jeremy Pena",21636,665161
"Taylor Ward","LAA",391,1507,52,200,167,14,0.09422694,0.23291307,0.17368421,0.3056443,0.25488722,0.33355482,0.42857143,0.33206377813586363,,111.25746757066968,2.1504870392382145,20.938108002692342,-17.736702660098672,5.55795022904249,"Taylor Ward",17548,621493
"Jesse Winker","- - -",563,2130,74,260,251,2,0.13051643,0.17887324,0.17650303,0.29398827,0.26199669,0.36871771,0.43849972,0.35160195268251493,,119.61763103715117,-18.256582962116227,34.32384044495125,-49.861472591757774,5.552611308485835,"Jesse Winker",13590,608385
"Eloy Jiménez","CHW",407,1660,86,196,264,0,0.06686747,0.23855422,0.21619856,0.31728045,0.27563684,0.32590361,0.4918354,0.3460191861424141,,120.0502941425185,-2.5870103775523603,37.15342474256054,-41.26389490067959,5.513656918973827,"Eloy Jimenez",17484,650391
"Charlie Blackmon","COL",708,3030,103,444,386,23,0.07656766,0.17128713,0.18862385,0.32015066,0.28733945,0.35107438,0.4759633,0.3526815595794587,,107.0516402378363,-1.5580944034736603,26.374358829397707,-71.21676236391068,5.509569755500177,"Charlie Blackmon",7859,453568
"Starlin Castro","- - -",419,1732,39,178,182,8,0.06062356,0.17898383,0.13528678,0.31632653,0.2755611,0.31773541,0.41084788,0.3107595418156057,,95.27313901167855,-7.284245480084792,-18.037126809817003,17.956021279096603,5.49376248953161,"Starlin Castro",4579,516770
"Niko Goodrum","- - -",391,1513,42,172,152,46,0.09054858,0.30998017,0.16494845,0.31308411,0.22827688,0.30138797,0.39322533,0.2998898751210251,,86.6307621583118,10.665463845944032,-13.785306477110502,14.653476774692535,5.4494846666600525,"Niko Goodrum",12092,592348
"Jazz Chisholm Jr.","MIA",273,1077,46,148,133,54,0.07149489,0.28783658,0.20122574,0.3047619,0.24310521,0.3028891,0.44433095,0.3206470063214866,,101.65488617076647,8.159230271587148,9.479852940554014,7.86259725689888,5.448248132883804,"Jazz Chisholm Jr.",20454,665862
"Freddy Galvis","- - -",460,1798,57,200,193,14,0.06284761,0.22191324,0.15942029,0.2923204,0.24818841,0.29949805,0.4076087,0.3024486939689845,,87.66068210318439,-1.3785395710729063,-29.191554245607577,21.020611345767975,5.322676952082092,"Freddy Galvis",6609,520471
"Brandon Marsh","- - -",310,1101,22,122,118,23,0.08265213,0.32697548,0.14459049,0.38599349,0.26188069,0.32755474,0.40647118,0.3194637276225426,,101.67627935831888,7.524696802953258,10.471320216836,4.909624968189746,5.2856163216580585,"Brandon Marsh",20202,669016
"Jose Trevino","- - -",326,1040,24,105,113,3,0.03942308,0.17692308,0.12334352,0.27144686,0.24057085,0.27246377,0.36391437,0.274953067475638,,72.81804011359834,-12.296396641526371,-46.7410241880859,62.356939509510994,5.263000003579301,"Jose Trevino",16725,624431
"Yadier Molina","STL",479,1854,50,176,237,15,0.04692557,0.14239482,0.12927537,0.27189909,0.25391304,0.29643629,0.38318841,0.2938457332966071,,84.95028192730973,-20.2519595019985,-54.642811072229975,44.12890291213989,5.159693090777501,"Yadier Molina",7007,425877
"Dylan Carlson","STL",388,1481,34,173,150,11,0.09182984,0.22282242,0.15195702,0.29528796,0.24251727,0.3222973,0.39447429,0.3129566807398218,,99.09927656531251,2.8898287538904697,1.3828260042203184,-2.6584189534187317,5.116858771701191,"Dylan Carlson",20126,666185
"Avisaíl García","- - -",541,2135,81,235,269,28,0.0618267,0.25526932,0.16854508,0.30201342,0.24897541,0.30567276,0.41752049,0.3092238403951599,,94.42562717419318,-7.2635373384691775,-20.37992442725125,-3.1798528991639614,5.113568008307947,"Avisail Garcia",5760,541645
"Cavan Biggio","TOR",418,1521,45,212,152,29,0.13675214,0.27284681,0.16367888,0.2939759,0.22525331,0.33970976,0.38893219,0.32121568256829186,,102.4191366968971,8.366742684040219,13.417879435321495,-12.269901761319488,5.085433285189297,"Cavan Biggio",19252,624415
"Donovan Solano","- - -",428,1442,22,140,136,2,0.07004161,0.20041609,0.118683,0.36318408,0.29632466,0.35530881,0.41500766,0.3352714671637337,,111.62005206932234,-5.002210889477283,16.063363633148356,-14.066611289978027,5.070855994833427,"Donovan Solano",8623,456781
"Robbie Grossman","- - -",695,2624,57,306,260,43,0.12652439,0.2183689,0.14056225,0.29314565,0.23917894,0.34045802,0.37974119,0.31726630193449007,,101.07261592449173,-0.659189710393548,3.2621137498780737,-42.659491181373596,5.0403463985794765,"Robbie Grossman",5254,543257
"Ji Man Choi","- - -",456,1669,60,179,219,4,0.13181546,0.26303176,0.19225352,0.30096051,0.24084507,0.34451768,0.43309859,0.33530705083500256,,117.28698707824404,-2.5333236446604133,32.499118509842205,-38.27975405007601,5.039443812803261,"Ji Man Choi",5452,596847
"Mike Moustakas","- - -",573,2194,96,252,300,10,0.08386509,0.19872379,0.2055074,0.26275862,0.24324324,0.31403829,0.44875064,0.3237021890503895,,98.63913115482865,-7.266101489076391,-10.075133081721262,-13.334100134670734,5.0184753682051415,"Mike Moustakas",4892,519058
"Kyle Farmer","- - -",555,1740,47,182,209,12,0.05229885,0.20229885,0.14024005,0.29524604,0.25331649,0.31088083,0.39355654,0.3063821609732464,,88.45832318018465,-3.6634987853467464,-28.830163694079015,18.98135270178318,4.978204405923844,"Kyle Farmer",14813,571657
"Corey Dickerson","- - -",521,1836,46,206,213,16,0.05228758,0.17156863,0.16404886,0.31848064,0.28039558,0.31989101,0.44444444,0.32467335344929443,,103.83251166968397,-7.94582959311083,1.1918834366530184,-11.425556719303131,4.89018423774074,"Corey Dickerson",10762,572816
"Josh Rojas","- - -",399,1569,25,200,154,47,0.10197578,0.22817081,0.11764706,0.32142857,0.25344953,0.32990354,0.37109659,0.30865944315170507,,93.48279633291591,13.933384575648233,0.30548652780167806,-5.717061430215836,4.889621449177726,"Josh Rojas",19734,668942
"Jorge Alfaro","- - -",461,1579,43,140,184,18,0.04306523,0.3419886,0.13769598,0.36292135,0.24948875,0.29892337,0.38718473,0.2955664577262558,,85.0975107495752,-5.601478242781013,-35.11092118318692,32.112967647612095,4.850195011992906,"Jorge Alfaro",12180,595751
"Jonathan India","CIN",356,1515,45,214,162,27,0.09306931,0.21518152,0.16234756,0.30809674,0.25762195,0.35006605,0.41996951,0.3377367589997236,,107.44579217360398,-1.855126861250028,12.714753956776725,-16.048630952835083,4.80384245675447,"Jonathan India",21523,663697
"Lane Thomas","- - -",405,1456,49,194,163,31,0.08104396,0.24931319,0.18126428,0.31359649,0.2551409,0.32074176,0.43640518,0.3268129272559254,,106.59348660971291,2.4029131464194506,14.582126071505712,-16.454673677682877,4.798768173210896,"Lane Thomas",16939,657041
"Jed Lowrie","- - -",355,1384,40,147,184,1,0.1033237,0.2015896,0.15647922,0.28462377,0.24531377,0.32442197,0.40179299,0.31686819181946013,,104.9249589612761,-2.1019027894362807,6.562242032103352,-6.5125047862529755,4.783523520661451,"Jed Lowrie",4418,476704
"Luke Voit","- - -",446,1788,91,229,258,3,0.10346756,0.29026846,0.21711367,0.31742739,0.25351213,0.3417226,0.4706258,0.3484492428162519,,123.11049622491782,-12.67148232832551,38.170455081661856,-50.649394661188126,4.731809812162931,"Luke Voit",14811,572228
"Ryan Mountcastle","BAL",423,1743,78,209,261,11,0.07056799,0.25358577,0.19936909,0.31341912,0.26435331,0.3178428,0.4637224,0.33327811946123065,,113.69837510826096,0.9977066870778799,29.649600270056652,-40.401493176817894,4.704318220016264,"Ryan Mountcastle",18373,663624
"Randal Grichuk","- - -",709,2763,120,337,364,12,0.05392689,0.23525154,0.20248737,0.2860286,0.24873688,0.29496924,0.45122425,0.31698295296966167,,94.22641946676579,-12.618546773213893,-31.985018906110266,-15.450339496135712,4.623973992689656,"Randal Grichuk",10243,545341
"Victor Robles","WSN",503,1774,31,208,150,66,0.06144307,0.23224352,0.12043562,0.30061892,0.23766816,0.3117849,0.35810378,0.29370063286698095,,81.11544689974677,7.035932720638812,-34.447024037793085,23.48699390143156,4.562255436855432,"Victor Robles",18363,645302
"Jackie Bradley Jr.","- - -",655,2230,52,256,216,39,0.08161435,0.25919283,0.14636591,0.26981818,0.21203008,0.28866906,0.35839599,0.28223820726345616,,72.29359666172518,9.406279818387702,-65.82829102368159,36.12918163463473,4.462685596821882,"Jackie Bradley Jr.",12984,598265
"Gavin Lux","LAD",273,1003,18,135,105,14,0.10069791,0.22033898,0.12975392,0.31515152,0.25279642,0.32901296,0.38255034,0.31182912170886995,,98.81798502304025,8.932100091362372,6.646665182425133,2.430556148290634,4.429461514405281,"Gavin Lux",19955,666158
"Trey Mancini","- - -",679,2781,102,339,317,1,0.08342323,0.23444804,0.18003208,0.30415009,0.25541299,0.32493703,0.43544507,0.3259965551726391,,105.76411987876456,-12.352638369658962,8.24096982608485,-58.69763232395053,4.399457676452552,"Trey Mancini",15149,641820
"Luis Urías","- - -",429,1589,48,186,178,9,0.10383889,0.21397105,0.1540146,0.27547931,0.23430657,0.33164877,0.38832117,0.3174752080742317,,99.12458074705675,-4.240788276772946,-6.557290595252747,-5.000049889087677,4.382579657737334,"Luis Urias",16622,649966
"James McCann","- - -",503,1820,50,180,199,12,0.06208791,0.26593407,0.13712575,0.30601569,0.24011976,0.29515419,0.37724551,0.29116713097103375,,82.57758138926066,-6.863371202489361,-44.73409429745352,25.128903590142727,4.312975697726323,"James McCann",12859,543510
"Ramón Urías","BAL",304,1094,28,122,130,5,0.07404022,0.24040219,0.14574899,0.32621083,0.26012146,0.32538955,0.40587045,0.3199002992122545,,105.200854470585,0.1410519378259778,6.953867224715433,-1.917387381196022,4.2567070024972695,"Ramon Urias",18795,602104
"Isiah Kiner-Falefa","- - -",636,2371,26,271,201,70,0.06115563,0.15267819,0.08655617,0.30217028,0.26197053,0.31525424,0.3485267,0.2923321043103617,,82.36571839880925,1.1495417470578104,-49.5487615094711,10.117132931947708,4.235314660680956,"Isiah Kiner-Falefa",16512,643396
"Garrett Cooper","- - -",444,1685,53,175,203,1,0.08308605,0.26646884,0.16666667,0.34838077,0.26984127,0.33946588,0.43650794,0.3357029578452294,,112.14828718214528,-13.566162741277367,12.134599611960756,-26.10156399011612,4.117718159716103,"Garrett Cooper",15279,643265
"Jurickson Profar","- - -",741,2856,74,355,299,42,0.09943978,0.15581232,0.15682362,0.26271186,0.23982442,0.32467532,0.39664804,0.3150384769498359,,96.41128757836414,3.3701620688661933,-10.319457674973643,-48.28915810585022,4.096488668545708,"Jurickson Profar",10815,595777
"Aledmys Díaz","- - -",483,1700,54,184,206,7,0.05941176,0.16235294,0.16323907,0.27133655,0.25128535,0.30488523,0.41452442,0.30848873391227566,,96.0878862603222,-12.825209212955087,-20.409576157261938,2.9534305334091187,4.089194035212119,"Aledmys Diaz",15937,649557
"Jace Peterson","- - -",472,1422,27,153,143,53,0.11603376,0.24472574,0.12214984,0.28703704,0.22394137,0.31968948,0.34609121,0.296318040827193,,86.30327552428189,11.879207132617012,-11.87645588557752,2.7357304887846112,4.083985034697336,"Jace Peterson",12325,607054
"Adam Engel","- - -",431,1210,24,139,102,39,0.04710744,0.2768595,0.12701253,0.32063075,0.23971377,0.29118136,0.3667263,0.2866167274244024,,79.74808962648714,7.747531201457605,-21.178949549293716,19.86686588358134,4.057736255025837,"Adam Engel",15082,641553
"Kevin Pillar","- - -",548,1921,63,243,240,40,0.03487767,0.18271733,0.17549669,0.27742392,0.25110375,0.28578865,0.42660044,0.3011907013385928,,86.80428103737758,14.19421551655978,-17.65125231592257,-5.225951734930277,4.0419391436601995,"Kevin Pillar",12434,607680
"Santiago Espinal","TOR",326,1008,11,119,93,15,0.07738095,0.13988095,0.09299782,0.30378096,0.26695842,0.32701894,0.35995624,0.30381489377636295,,93.61232744592385,1.8936117943376303,-5.7857594071282605,12.219271868467331,4.037997303280897,"Santiago Espinal",19997,669289
"Austin Hedges","- - -",492,1602,46,135,154,9,0.06554307,0.26716604,0.12700628,0.22451081,0.18422889,0.24633057,0.31123517,0.24340770091765968,,51.488124189894684,-6.690891102422029,-101.93481445465468,89.87238210067153,4.033706709636153,"Austin Hedges",12976,595978
"Robinson Canó","- - -",269,1057,34,118,123,0,0.06622517,0.15610218,0.16683831,0.29434447,0.27085479,0.32450331,0.4376931,0.3243917537574877,,107.07550654588495,-4.5324772070162,5.0579311607309485,1.2493899185210466,3.950164969855626,"Robinson Cano",3269,429664
"Patrick Wisdom","- - -",364,1264,77,172,178,18,0.09493671,0.37341772,0.25267857,0.28222997,0.21339286,0.2984127,0.46607143,0.32754794473867915,,107.48362639948789,0.544095978140831,12.092116148274247,-16.576946299523115,3.881362308866822,"Patrick Wisdom",13602,621550
"Brandon Drury","- - -",451,1627,66,189,212,2,0.05593116,0.24154886,0.19322709,0.28301887,0.24302789,0.29133374,0.43625498,0.3109300974401581,,95.29400400213916,-7.846366776386276,-18.806566763940012,-0.6098252749070525,3.7868554511720216,"Brandon Drury",11615,592273
"Josh Naylor","- - -",421,1521,51,158,217,15,0.06969099,0.16962525,0.1716954,0.29250457,0.26652299,0.32060566,0.43821839,0.3236863306002471,,108.79242882287939,-6.785154415760189,8.076449610408428,-22.787097692489624,3.7260400956504696,"Josh Naylor",18839,647304
"Austin Barnes","LAD",390,1175,25,141,105,15,0.10638298,0.23404255,0.11220473,0.25520111,0.20570866,0.30479452,0.31791339,0.2783318283229039,,74.78425280568189,-2.6507621111813933,-40.13407972101086,37.782236974686384,3.7116653180249806,"Austin Barnes",12158,605131
"Mallex Smith","- - -",289,1157,8,137,80,88,0.07865169,0.21780467,0.1062802,0.32904884,0.25507246,0.32578397,0.36135266,0.3017525482364648,,91.89195051141101,15.703445114661008,3.1107375211264063,-7.383120238780975,3.706596681222403,"Mallex Smith",13608,605480
"Yasiel Puig","- - -",274,1055,47,136,147,34,0.07582938,0.20853081,0.20625,0.29899857,0.26666667,0.32701422,0.47291667,0.33802449799535844,,109.6519054871605,-0.7314041494391859,11.579564807882392,-8.608944654464722,3.6964279100684587,"Yasiel Puig",14225,624577
"Miguel Sanó","MIN",384,1546,91,208,223,3,0.11125485,0.36998706,0.25403817,0.28977273,0.21659325,0.30659767,0.47063142,0.3286811368695653,,107.31429208321615,-2.438344317721203,13.089076227573404,-30.58677740395069,3.6596276246973414,"Miguel Sano",12164,593934
"Jesús Aguilar","- - -",627,2283,98,246,345,1,0.09023215,0.22207622,0.19144704,0.28611111,0.25360517,0.32319224,0.44505221,0.32803840804564627,,105.98262786745917,-14.967044918099418,2.3363042576009505,-39.98010636866093,3.6586320990008065,"Jesus Aguilar",11342,542583
"Ender Inciarte","- - -",330,1118,18,142,105,40,0.08407871,0.15563506,0.11411411,0.2809816,0.24724725,0.31593159,0.36136136,0.29647474012435127,,80.91598222494387,10.627819353016093,-16.175141733741885,17.358567163348198,3.6501975150442107,"Ender Inciarte",4922,542255
"Leury García","CHW",461,1745,23,220,154,35,0.0469914,0.21719198,0.09695463,0.32649713,0.2616532,0.30191972,0.35860783,0.2871659833931382,,79.34981585789627,12.752261866815388,-29.924441585070483,6.464527040719986,3.6317812843940804,"Leury Garcia",5913,544725
"Roberto Pérez","- - -",283,1016,36,89,113,2,0.10334646,0.31692913,0.1555051,0.26465028,0.19977299,0.289,0.35527809,0.28161695459344843,,74.01542831257551,-6.1216354665812105,-38.10848806000852,38.296080857515335,3.608042663941207,"Roberto Perez",2900,547379
"Carson Kelly","- - -",408,1349,44,146,156,3,0.10155671,0.21275019,0.16047297,0.25925926,0.22635135,0.31129272,0.38682432,0.3013419831736704,,86.65352338196729,-4.685772935161367,-26.04683916865981,17.414768800139427,3.6027258429165494,"Carson Kelly",13620,608348
"LaMonte Wade Jr.","- - -",339,1175,41,146,123,10,0.11914894,0.20851064,0.1774676,0.27662517,0.24027916,0.34133791,0.41774676,0.33174908074037024,,111.71235821887491,-0.8883545724675059,16.466688235785053,-21.0440396592021,3.5902291274031244,"LaMonte Wade Jr.",18126,664774
"Wilson Ramos","- - -",341,1258,42,119,178,1,0.07551669,0.17170111,0.15679443,0.30769231,0.27700348,0.33359873,0.43379791,0.32799333901859645,,108.42205945858235,-20.388511929195374,-7.474364551515894,2.703667104244232,3.5596259959018903,"Wilson Ramos",1433,467092
"Marwin Gonzalez","- - -",489,1728,47,178,191,9,0.078125,0.22974537,0.1394448,0.27982063,0.23176243,0.30191972,0.37120723,0.2931781094021391,,84.1139659848426,-4.459161203587428,-37.648732663569604,11.871496319770813,3.5531933905539255,"Marwin Gonzalez",5497,503556
"Tyler Stephenson","CIN",307,1045,28,134,130,1,0.0937799,0.23923445,0.14378378,0.34656489,0.27567568,0.35119617,0.41945946,0.33623952216928155,,106.02043995036898,-5.6200413189362735,1.9071132947990375,-3.5063787028193474,3.4597340415561177,"Tyler Stephenson",17988,663886
"Alec Bohm","PHI",427,1713,38,210,221,11,0.06538237,0.1943958,0.12308674,0.32676519,0.27806122,0.32691185,0.40114796,0.3169379196016588,,99.22415100230464,-6.6837914569769055,-8.33787703465085,-13.991875279694796,3.4549482845258357,"Alec Bohm",21618,664761
"Jacob Stallings","- - -",421,1411,23,119,137,0,0.09567682,0.21757619,0.09927942,0.29018339,0.23378703,0.31316726,0.33306645,0.2870537716150284,,77.84777562208218,-12.208378858631477,-50.39711926040492,37.36112416535616,3.451471717605359,"Jacob Stallings",13723,607732
"José Peraza","- - -",396,1360,27,156,119,32,0.04411765,0.13014706,0.1260904,0.28075117,0.25852498,0.30251479,0.38461538,0.29628516203041244,,80.27786231587386,1.5425449113827199,-33.04186966611019,23.59837882220745,3.394804291360516,"Jose Peraza",13593,606299
"Todd Frazier","- - -",306,1183,43,136,142,11,0.08622147,0.22485207,0.17382999,0.26273458,0.22827125,0.31022823,0.40210124,0.3077017665414059,,94.57327887768155,-2.2992549857590348,-10.086533367769974,6.230309829115868,3.3696877308463913,"Todd Frazier",785,453943
"Seth Brown","OAK",379,1245,56,134,176,18,0.08433735,0.27630522,0.21384205,0.26912568,0.2244898,0.29340836,0.43833185,0.3133100155286966,,105.39083006148438,0.05630382802337408,7.4912201697679865,-16.026223808526993,3.3680698086059992,"Seth Brown",18171,664913
"Austin Nola","- - -",345,1196,24,125,136,3,0.08946488,0.17307692,0.12106768,0.28485577,0.24880839,0.32605042,0.36987607,0.3051500760815981,,96.35337278590616,-0.09621619945392013,-5.0526692500848425,-2.964142195880413,3.2897623374293667,"Austin Nola",15941,543592
"Adam Eaton","- - -",371,1490,30,218,129,30,0.09194631,0.18322148,0.13559322,0.31131131,0.26271186,0.34670292,0.39830508,0.32559384983413076,,100.28597608077722,5.565726190106943,6.343396052432266,-20.703711926937103,3.233718805921601,"Adam Eaton",11205,594809
"Ryan Braun","MIL",308,1096,50,143,165,23,0.06843066,0.1979927,0.2225579,0.29195089,0.26586103,0.32290708,0.48841893,0.34021865670930224,,110.08542599708218,-2.1115797222591937,12.220007845790315,-16.433484077453613,3.167483466907065,"Ryan Braun",3410,460075
"Jorge Mateo","- - -",361,1077,24,133,98,72,0.05013928,0.26462396,0.14472362,0.28179191,0.2201005,0.2657277,0.36482412,0.27408146242580506,,74.80661889742753,10.416479945881292,-21.896415681422553,16.015841603279114,3.1187710902637042,"Jorge Mateo",17273,622761
"Jake Cave","- - -",382,1165,38,143,137,8,0.06437768,0.30987124,0.17485822,0.31634183,0.23534972,0.2962963,0.41020794,0.30367235802081866,,90.89642214874539,3.7688315643463284,-8.816283184186293,-1.1736058294773102,3.1048209283753465,"Jake Cave",14477,595909
"Shin-Soo Choo","TEX",330,1452,50,189,138,27,0.12603306,0.24380165,0.1784266,0.32733813,0.26196269,0.36940041,0.44038929,0.35067236382243544,,112.61450702798302,4.804329626262188,27.328523874798048,-47.7399582862854,3.096762419776702,"Shin-Soo Choo",3174,425783
"Edwin Encarnación","- - -",290,1246,76,174,212,3,0.10995185,0.23194222,0.24976787,0.2406639,0.23212628,0.32636656,0.48189415,0.3416895090236864,,114.68134184561826,-4.229052764130756,18.629999370412857,-32.56231567263603,3.0887589118400647,"Edwin Encarnacion",2151,429665
"Kole Calhoun","- - -",536,2091,87,262,248,15,0.09469154,0.2553802,0.18942256,0.25641026,0.21964382,0.30014361,0.40906638,0.30428897615235584,,90.14218289028885,-2.0702027855440974,-25.229645780882745,-14.69442455470562,3.056781668306892,"Kole Calhoun",11200,594777
"Nick Markakis","ATL",315,1315,24,154,170,3,0.09809886,0.12319392,0.13967438,0.31325301,0.28791774,0.35665399,0.42759212,0.3360530447923333,,106.5453205049268,-7.3761104822624475,3.0991573108115187,-13.869672298431396,3.0291547278709605,"Nick Markakis",5930,455976
