player_id,first_name,last_name,woba_avg,woba_2023,zscore_woba_avg,zscore_woba_2023,zscore_difference
672695, Geraldo,Perdomo,0.253,0.34,-2.424172491452196,0.42357943358660616,2.847751925038802
656811, Ryan,O'Hearn,0.276,0.353,-1.6847020555014198,0.7722239580657104,2.4569260135671303
641355, Cody,Bellinger,0.31166666666666665,0.393,-0.537987031635726,1.8449763410783435,2.3829633727140695
608369, Corey,Seager,0.35333333333333333,0.438,0.8016333233475633,3.0518227719675544,2.250189448619991
673490, Ha-Seong,Kim,0.2915,0.36,-1.1863632834476379,0.9599556250929212,2.146318908540559
669221, Sean,Murphy,0.32,0.393,-0.27006296063906743,1.8449763410783435,2.115039301717411
641680, Jonah,Heim,0.281,0.346,-1.523947612903425,0.5844922910384996,2.1084399039419246
677649, Ezequiel,Duran,0.282,0.346,-1.491796724383828,0.5844922910384996,2.0762890154223275
600869, Jeimer,Candelario,0.3013333333333333,0.365,-0.8702128796715826,1.0940496729695004,1.9642625526410828
682985, Riley,Greene,0.303,0.366,-0.8166280654722498,1.120868482544816,1.9374965480170658
642350, Jose,Siri,0.268,0.323,-1.9419091636582115,-0.032340329193762944,1.9095688344644486
669016, Brandon,Marsh,0.296,0.356,-1.0416842851094426,0.8526803867916579,1.8943646719011005
672284, Jarred,Kelenic,0.27,0.324,-1.8776073866190137,-0.005521519618447114,1.8720858670005667
670764, Taylor,Walls,0.252,0.301,-2.4563233799717947,-0.6223541398507112,1.8339692401210836
682928, CJ,Abrams,0.267,0.312,-1.9740600521778104,-0.3273472345222371,1.6467128176555734
606115, Orlando,Arcia,0.29500000000000004,0.344,-1.0738351736290397,0.530854671887868,1.6046898455169076
643289, Mauricio,Dubón,0.248,0.287,-2.584926934050191,-0.9978174739051328,1.587109460145058
681082, Bryson,Stott,0.289,0.336,-1.2667405047466351,0.3163041952853428,1.5830447000319778
676801, Chas,McCormick,0.3265,0.38,-0.061082185261674214,1.4963318165992379,1.5574140018609122
660271, Shohei,Ohtani,0.37166666666666665,0.434,1.3910662795402098,2.944547533666291,1.5534812541260814
679529, Spencer,Torkelson,0.272,0.312,-1.8133056095798157,-0.3273472345222371,1.4859583750575787
641487, J.P.,Crawford,0.3053333333333333,0.35,-0.7416093255931867,0.6917675293397629,1.4333768549329498
518792, Jason,Heyward,0.3015,0.345,-0.8648543982516482,0.5576734814631837,1.422527879714832
666969, Adolis,García,0.319,0.365,-0.3022138491586664,1.0940496729695004,1.3962635221281667
650490, Yandy,Díaz,0.34400000000000003,0.394,0.5015583638313076,1.8717951506536594,1.370236786822352
621566, Matt,Olson,0.36366666666666664,0.417,1.133859171383418,2.488627770885922,1.3547685995025038
666135, Alex,Kirilloff,0.307,0.348,-0.6880245113938539,0.6381299101891312,1.3261544215829852
647304, Josh,Naylor,0.313,0.354,-0.4951191802762602,0.7990427676410262,1.2941619479172863
664761, Alec,Bohm,0.2975,0.335,-0.9934579523300441,0.289485385710027,1.282943338040071
660670, Ronald,Acuña Jr.,0.37200000000000005,0.424,1.4017832423800785,2.6763594379131326,1.2745761955330541
670623, Isaac,Paredes,0.323,0.365,-0.17361029508027057,1.0940496729695004,1.2676599680497709
527038, Wilmer,Flores,0.3356666666666667,0.378,0.2336342928346508,1.442694197448606,1.2090599046139552
545341, Randal,Grichuk,0.3073333333333333,0.344,-0.6773075485539888,0.530854671887868,1.2081622204418567
650489, Willi,Castro,0.278,0.305,-1.620400278462222,-0.5150789015494478,1.1053213769127743
666624, Christopher,Morel,0.322,0.357,-0.20576118359986953,0.8794991963669737,1.0852603799668432
595281, Kevin,Kiermaier,0.297,0.327,-1.0095333965898434,0.07493490910750038,1.0844683056973439
677951, Bobby,Witt Jr.,0.311,0.343,-0.559420957315458,0.5040358623125536,1.0634568196280116
669357, Nolan,Gorman,0.316,0.348,-0.3986665147174633,0.6381299101891312,1.0367964249065946
664774, LaMonte,Wade Jr.,0.3205,0.353,-0.253987516379268,0.7722239580657104,1.0262114744449784
643396, Isiah,Kiner-Falefa,0.2833333333333333,0.308,-1.4489288730243621,-0.43462247282350036,1.0143064002008617
663837, Matt,Vierling,0.285,0.309,-1.395344058825031,-0.4078036632481845,0.9875403955768465
669261, Jack,Suwinski,0.311,0.34,-0.559420957315458,0.42357943358660616,0.9830003909020641
650333, Luis,Arraez,0.3436666666666666,0.379,0.49084140099143886,1.469513007023922,0.9786716060324832
572233, Christian,Walker,0.332,0.365,0.11574770159612006,1.0940496729695004,0.9783019713733804
623912, Harold,Ramírez,0.31233333333333335,0.341,-0.5165531059559922,0.45039824316192195,0.9669513491179142
543228, Yan,Gomes,0.29233333333333333,0.317,-1.1595708763479715,-0.1932531866456579,0.9663176897023136
677950, Alek,Thomas,0.272,0.292,-1.8133056095798157,-0.8637234260285536,0.9495821835512621
657041, Lane,Thomas,0.318,0.346,-0.33436473767826536,0.5844922910384996,0.918857028716765
592273, Brandon,Drury,0.3105,0.337,-0.5754964015752576,0.34312300486065866,0.9186194064359163
553869, Elias,Díaz,0.293,0.316,-1.1381369506682393,-0.22007199622097373,0.9180649544472655
514888, Jose,Altuve,0.37600000000000006,0.414,1.5303867964584743,2.4081713421599744,0.8777845457015001
593160, Whit,Merrifield,0.3133333333333333,0.338,-0.48440221743639506,0.36994181443597446,0.8543440318723695
664728, Kyle,Isbel,0.265,0.28,-2.0383618292170085,-1.185549140932342,0.8528126882846665
592696, Eddie,Rosario,0.301,0.321,-0.8809298425114477,-0.0859779483443946,0.794951894167053
605141, Mookie,Betts,0.37266666666666665,0.406,1.4232171680598087,2.1936208655574494,0.7704036974976407
642086, Dominic,Smith,0.291,0.307,-1.2024387277074373,-0.4614412823988162,0.7409974453086211
665750, Leody,Taveras,0.297,0.314,-1.0095333965898434,-0.2737096153716054,0.735823781218238
518692, Freddie,Freeman,0.38633333333333336,0.421,1.862612644494329,2.595903009187185,0.7332903646928561
645277, Ozzie,Albies,0.33166666666666667,0.354,0.10503073875625316,0.7990427676410262,0.6940120288847731
502054, Tommy,Pham,0.32366666666666666,0.343,-0.15217636940053852,0.5040358623125536,0.6562122317130921
660688, Keibert,Ruiz,0.299,0.313,-0.9452316195506456,-0.3005284249469212,0.6447031946037244
660821, Jesús,Sánchez,0.3185,0.336,-0.3182892934184659,0.3163041952853428,0.6345934887038087
542303, Marcell,Ozuna,0.317,0.334,-0.3665156261978643,0.26266657613471117,0.6291822023325755
456781, Donovan,Solano,0.32966666666666666,0.349,0.040728961717055236,0.6649487197644471,0.6242197580473919
519058, Mike,Moustakas,0.31699999999999995,0.333,-0.3665156261978661,0.23584776655939535,0.6023633927572615
670770, TJ,Friedl,0.323,0.34,-0.17361029508027057,0.42357943358660616,0.5971897286668767
623993, Anthony,Santander,0.3213333333333333,0.338,-0.22719510927960337,0.36994181443597446,0.5971369237155778
624585, Jorge,Soler,0.3353333333333333,0.354,0.2229173299947821,0.7990427676410262,0.5761254376462441
621020, Dansby,Swanson,0.3253333333333333,0.342,-0.09859155520120752,0.4772170527372378,0.5758086079384453
663457, Lars,Nootbaar,0.342,0.361,0.43725658679210966,0.986774434668237,0.5495178478761273
680911, Owen,Miller,0.287,0.294,-1.3310422817858332,-0.810085806877922,0.5209564749079112
656582, Connor,Joe,0.314,0.326,-0.4629682917566612,0.04811609953218454,0.5110843912888458
663647, Ke'Bryan,Hayes,0.2975,0.304,-0.9934579523300441,-0.5418977111247637,0.4515602412052804
474832, Brandon,Belt,0.3426666666666667,0.358,0.4586905124718417,0.9063180059422895,0.4476274934704478
656305, Matt,Chapman,0.332,0.345,0.11574770159612006,0.5576734814631837,0.44192577986706366
677551, Wander,Franco,0.3355,0.349,0.22827581141471642,0.6649487197644471,0.4366729083497307
642731, Thairo,Estrada,0.317,0.326,-0.3665156261978643,0.04811609953218454,0.41463172573004886
683734, Andrew,Vaughn,0.3165,0.325,-0.38259107045766383,0.021297289956868713,0.4038883604145325
641857, Ryan,McMahon,0.33,0.341,0.051445924556922144,0.45039824316192195,0.3989523186049998
663757, Trent,Grisham,0.30000000000000004,0.305,-0.9130807310310448,-0.5150789015494478,0.398001829481597
650859, Luis,Rengifo,0.306,0.312,-0.7201753999134529,-0.3273472345222371,0.39282816539121584
663624, Ryan,Mountcastle,0.3255,0.335,-0.09323307378127317,0.289485385710027,0.3827184594913002
666182, Bo,Bichette,0.3505,0.364,0.710539139208699,1.0672308633941845,0.35669172418548545
542932, Jon,Berti,0.302,0.304,-0.8487789539918488,-0.5418977111247637,0.30688124286708507
650559, Bryan,De La Cruz,0.313,0.317,-0.4951191802762602,-0.1932531866456579,0.3018659936306023
543257, Robbie,Grossman,0.30633333333333335,0.309,-0.709458437073586,-0.4078036632481845,0.3016547738254015
596146, Max,Kepler,0.32066666666666666,0.326,-0.24862903495933542,0.04811609953218454,0.29674513449151996
572191, Michael A.,Taylor,0.2915,0.291,-1.1863632834476379,-0.8905422356038695,0.2958210478437684
664056, Harrison,Bader,0.3033333333333333,0.305,-0.8059111026323846,-0.5150789015494478,0.29083220108293684
592450, Aaron,Judge,0.40900000000000003,0.431,2.5913661176052383,2.8640911049403437,0.2727249873351054
669397, Nick,Allen,0.245,0.234,-2.6813795996089875,-2.4192143813968694,0.26216521821211813
596019, Francisco,Lindor,0.336,0.343,0.2443512556745159,0.5040358623125536,0.2596846066380377
663611, Nick,Madrigal,0.30100000000000005,0.301,-0.8809298425114459,-0.6223541398507112,0.2585757026607347
621028, Kevin,Newman,0.297,0.296,-1.0095333965898434,-0.7564481877272903,0.25308520886255315
669257, Will,Smith,0.3565,0.367,0.9034444703262928,1.147687292120132,0.24424282179383916
457705, Andrew,McCutchen,0.334,0.34,0.18004947863531798,0.42357943358660616,0.24352995495128818
663538, Nico,Hoerner,0.32,0.323,-0.27006296063906743,-0.032340329193762944,0.23772263144530448
595777, Jurickson,Profar,0.30466666666666664,0.304,-0.7630432512729187,-0.5418977111247637,0.22114554014815502
664023, Ian,Happ,0.3335,0.338,0.1639740343755185,0.36994181443597446,0.20596778006045596
669720, Austin,Hays,0.321,0.323,-0.2379120721194685,-0.032340329193762944,0.20557174292570554
663656, Kyle,Tucker,0.3655,0.376,1.1928024670026833,1.3890565782979745,0.19625411129529113
673357, Luis,Robert Jr.,0.36150000000000004,0.371,1.0641989129242895,1.2549625304213954,0.1907636174971059
663586, Austin,Riley,0.35433333333333333,0.362,0.8337842118671623,1.013593244243553,0.17980903237639057
669222, Nick,Senzel,0.2935,0.289,-1.1220615064084398,-0.9441798547545011,0.17788165165393877
643376, Danny,Jansen,0.3195,0.32,-0.28613840489886694,-0.11279675791971043,0.1733416469791565
668227, Randy,Arozarena,0.34299999999999997,0.348,0.46940747531170685,0.6381299101891312,0.1687224348774244
650402, Gleyber,Torres,0.331,0.333,0.0835968130765211,0.23584776655939535,0.15225095348287426
624428, Adam,Frazier,0.3116666666666667,0.309,-0.5379870316357243,-0.4078036632481845,0.13018336838753974
408234, Miguel,Cabrera,0.29933333333333334,0.293,-0.9345146567107787,-0.8369046164532378,0.09761004025754094
656896, Emmanuel,Rivera,0.306,0.3,-0.7201753999134529,-0.649172949426027,0.07100245048742593
457759, Justin,Turner,0.357,0.361,0.9195199145860923,0.986774434668237,0.06725452008214472
657077, Alex,Verdugo,0.3313333333333333,0.33,0.09431377591638623,0.15539133783344786,0.061077561917061624
663993, Nathaniel,Lowe,0.35250000000000004,0.354,0.7748409162478987,0.7990427676410262,0.02420185139312747
543760, Marcus,Semien,0.3526666666666667,0.354,0.7801993976678313,0.7990427676410262,0.018843369973194912
665161, Jeremy,Peña,0.309,0.301,-0.623722734354656,-0.6223541398507112,0.0013685945039447756
656775, Cedric,Mullins,0.3435,0.341,0.48548291957150813,0.45039824316192195,-0.03508467640958618
669242, Tommy,Edman,0.3253333333333333,0.319,-0.09859155520120752,-0.13961556749502627,-0.041024012293818746
664702, Myles,Straw,0.28400000000000003,0.269,-1.4274949473446281,-1.4805560462608163,-0.053061098916188154
573262, Mike,Yastrzemski,0.32866666666666666,0.322,0.008578073197456272,-0.05915913876907877,-0.06773721196653504
641584, Jake,Fraley,0.352,0.349,0.7587654719880975,0.6649487197644471,-0.09381675222365038
671277, Luis,García,0.297,0.283,-1.0095333965898434,-1.105092712206396,-0.09555931561655262
575929, Willson,Contreras,0.35400000000000004,0.351,0.8230672490272972,0.7185863389150787,-0.1044809101122185
680977, Brendan,Donovan,0.349,0.345,0.6623128064293006,0.5576734814631837,-0.10463932496611683
664913, Seth,Brown,0.319,0.309,-0.3022138491586664,-0.4078036632481845,-0.10558981408951812
453568, Charlie,Blackmon,0.3456666666666666,0.34,0.5551431780306368,0.42357943358660616,-0.13156374444403068
592885, Christian,Yelich,0.365,0.363,1.1767270227428839,1.0404120538188686,-0.1363149689240153
663728, Cal,Raleigh,0.33,0.321,0.051445924556922144,-0.0859779483443946,-0.13742387290131675
622534, Manuel,Margot,0.3016666666666667,0.287,-0.8594959168317139,-0.9978174739051328,-0.13832155707341887
666971, Lourdes,Gurriel Jr.,0.3393333333333333,0.332,0.35152088407317794,0.2090289569840795,-0.14249192708909844
444482, David,Peralta,0.32233333333333336,0.311,-0.1950442207600026,-0.35416604409755287,-0.15912182333755026
621035, Chris,Taylor,0.32233333333333336,0.311,-0.1950442207600026,-0.35416604409755287,-0.15912182333755026
455117, Martín,Maldonado,0.27,0.248,-1.8776073866190137,-2.0437510473424485,-0.16614366072343478
608070, José,Ramírez,0.35633333333333334,0.351,0.8980859889063603,0.7185863389150787,-0.17949964999128154
605119, Brian,Anderson,0.31633333333333336,0.303,-0.3879495518775964,-0.5687165207000795,-0.1807669688224831
642708, Amed,Rosario,0.31466666666666665,0.301,-0.44153436607692914,-0.6223541398507112,-0.18081977377378206
669004, MJ,Melendez,0.31,0.295,-0.5915718458350571,-0.7832669973026062,-0.19169515146754912
502110, J.D.,Martinez,0.36433333333333334,0.36,1.1552930970631519,0.9599556250929212,-0.19533747197023066
622761, Jorge,Mateo,0.281,0.259,-1.523947612903425,-1.7487441420139744,-0.22479652911054937
673548, Seiya,Suzuki,0.334,0.321,0.18004947863531798,-0.0859779483443946,-0.2660274269797126
650391, Eloy,Jiménez,0.3433333333333333,0.332,0.48012443815157374,0.2090289569840795,-0.27109548116749427
663697, Jonathan,India,0.3385,0.326,0.3247284769735133,0.04811609953218454,-0.27661237744132877
668939, Adley,Rutschman,0.354,0.344,0.8230672490272954,0.530854671887868,-0.2922125771394275
571970, Max,Muncy,0.35633333333333334,0.346,0.8980859889063603,0.5844922910384996,-0.3135936978678606
462101, Elvis,Andrus,0.29333333333333333,0.27,-1.1274199878283724,-1.4537372366855004,-0.326317248857128
606466, Ketel,Marte,0.369,0.36,1.3053305768212797,0.9599556250929212,-0.3453749517283585
592663, J.T.,Realmuto,0.3433333333333333,0.329,0.48012443815157374,0.12857252825813204,-0.3515519098934417
624424, Michael,Conforto,0.33999999999999997,0.325,0.37295480975290995,0.021297289956868713,-0.35165751979604126
602104, Ramón,Urías,0.327,0.309,-0.04500674100187473,-0.4078036632481845,-0.36279692224630977
643565, Mike,Tauchman,0.364,0.353,1.144576134223285,0.7722239580657104,-0.37235217615757454
592206, Nick,Castellanos,0.3506666666666667,0.337,0.7158976206286334,0.34312300486065866,-0.3727746157679747
571657, Kyle,Farmer,0.3125,0.291,-0.5111946245360597,-0.8905422356038695,-0.3793476110678098
592669, Hunter,Renfroe,0.33699999999999997,0.32,0.27650214419411306,-0.11279675791971043,-0.3892989021138235
467793, Carlos,Santana,0.3273333333333333,0.307,-0.0342897781620096,-0.4614412823988162,-0.4271515042368066
607043, Brandon,Nimmo,0.361,0.347,1.048123468664488,0.6113111006138154,-0.4368123680506726
571771, Enrique,Hernández,0.30633333333333335,0.281,-0.709458437073586,-1.1587303313570263,-0.4492718942834403
605612, Harold,Castro,0.2933333333333333,0.265,-1.1274199878283742,-1.5878312845620794,-0.4604112967337053
624413, Pete,Alonso,0.371,0.358,1.3696323538604778,0.9063180059422895,-0.46331434791818826
664040, Brandon,Lowe,0.34099999999999997,0.322,0.4051056982725089,-0.05915913876907877,-0.4642648370415877
642133, Rowdy,Tellez,0.3136666666666667,0.289,-0.47368525459652633,-0.9441798547545011,-0.47049460015797473
665742, Juan,Soto,0.39666666666666667,0.388,2.1948384925301836,1.7108822932017644,-0.48395619932841916
621493, Taylor,Ward,0.34750000000000003,0.329,0.614086473649904,0.12857252825813204,-0.48551394539177195
657557, Paul,DeJong,0.3075,0.281,-0.6719490671340544,-1.1587303313570263,-0.48678126422297185
542194, Christian,Bethancourt,0.301,0.273,-0.8809298425114477,-1.3732808079595529,-0.4923509654481052
657757, Gavin,Sheets,0.308,0.281,-0.655873622874255,-1.1587303313570263,-0.5028567084827713
596129, Daniel,Vogelbach,0.3356666666666667,0.314,0.2336342928346508,-0.2737096153716054,-0.5073439082062562
592626, Joc,Pederson,0.35000000000000003,0.331,0.6944636949489014,0.18221014740876368,-0.5122535475401377
643265, Garrett,Cooper,0.3335,0.311,0.1639740343755185,-0.35416604409755287,-0.5181400784730714
630105, Jake,Cronenworth,0.3295,0.306,0.03537048029712267,-0.488260091974132,-0.5236305722712546
680757, Steven,Kwan,0.341,0.318,0.4051056982725107,-0.1664343770703421,-0.5715400753428528
571448, Nolan,Arenado,0.36966666666666664,0.352,1.3267645025010117,0.7454051484903946,-0.5813593540106171
646240, Rafael,Devers,0.37433333333333335,0.357,1.4768019822591416,0.8794991963669737,-0.5973027858921679
666185, Dylan,Carlson,0.321,0.293,-0.2379120721194685,-0.8369046164532378,-0.5989925443337693
624641, Edmundo,Sosa,0.322,0.294,-0.20576118359986953,-0.810085806877922,-0.6043246232780525
621563, Joey,Wendle,0.2936666666666667,0.26,-1.1167030249885055,-1.7219253324386585,-0.605222307450153
670541, Yordan,Alvarez,0.4093333333333333,0.398,2.6020830804451034,1.9790703889549226,-0.6230126914901808
607054, Jace,Peterson,0.312,0.279,-0.5272700687958591,-1.2123679505076579,-0.6850978817117988
592518, Manny,Machado,0.35566666666666663,0.331,0.8766520632266264,0.18221014740876368,-0.6944419158178627
643393, Tony,Kemp,0.30766666666666664,0.273,-0.6665905857141219,-1.3732808079595529,-0.706690222245431
570482, Gio,Urshela,0.33666666666666667,0.307,0.26578518135424795,-0.4614412823988162,-0.7272264637530641
668804, Bryan,Reynolds,0.36833333333333335,0.343,1.2838966511415477,0.5040358623125536,-0.7798607888289941
521692, Salvador,Perez,0.3415,0.31,0.4211811425323102,-0.3809848536728687,-0.8021659962051789
664034, Ty,France,0.345,0.314,0.5337092523509047,-0.2737096153716054,-0.80741886772251
628451, Andy,Ibáñez,0.325,0.29,-0.10930851804107265,-0.9173610451791853,-0.8080525271381126
502671, Paul,Goldschmidt,0.3793333333333333,0.355,1.6375564248571346,0.8258615772163421,-0.8116948476407925
553993, Eugenio,Suárez,0.3436666666666666,0.312,0.49084140099143886,-0.3273472345222371,-0.8181886355136759
671739, Michael,Harris II,0.368,0.341,1.2731796883016808,0.45039824316192195,-0.8227814451397588
643217, Andrew,Benintendi,0.3333333333333333,0.299,0.15861555295558416,-0.6759917590013428,-0.834607311956927
642715, Willy,Adames,0.329,0.293,0.019295036037323188,-0.8369046164532378,-0.856199652490561
661388, William,Contreras,0.37,0.342,1.3374814653408789,0.4772170527372378,-0.8602644126036411
543068, C.J.,Cron,0.34766666666666673,0.315,0.6194449550698383,-0.24689080579628958,-0.866335760866128
493329, Yuli,Gurriel,0.3373333333333333,0.302,0.28721910703398,-0.5955353302753953,-0.8827544373093753
665489, Vladimir,Guerrero Jr.,0.36633333333333334,0.336,1.21959487410235,0.3163041952853428,-0.9032906788170071
605137, Josh,Bell,0.35799999999999993,0.326,0.9516708031056894,0.04811609953218454,-0.9035547035735049
605204, J.D.,Davis,0.353,0.32,0.7909163605076964,-0.11279675791971043,-0.9037131184274069
668731, Akil,Baddoo,0.329,0.291,0.019295036037323188,-0.8905422356038695,-0.9098372716411927
500743, Miguel,Rojas,0.2946666666666667,0.249,-1.0845521364689066,-2.016932237767133,-0.9323801012982262
662139, Daulton,Varsho,0.3225,0.281,-0.18968573934007005,-1.1587303313570263,-0.9690445920169563
518934, DJ,LeMahieu,0.33966666666666673,0.301,0.3622378469130466,-0.6223541398507112,-0.9845919867637578
608324, Alex,Bregman,0.3706666666666667,0.337,1.3589153910206127,0.34312300486065866,-1.015792386159954
624414, Christian,Arroyo,0.319,0.275,-0.3022138491586664,-1.3196431888089213,-1.017429339650255
519317, Giancarlo,Stanton,0.34850000000000003,0.31,0.6462373621695029,-0.3809848536728687,-1.0272222158423716
672386, Alejandro,Kirk,0.347,0.308,0.5980110293901026,-0.43462247282350036,-1.032633502213603
518735, Yasmani,Grandal,0.342,0.301,0.43725658679210966,-0.6223541398507112,-1.0596107266428207
664983, Jake,McCarthy,0.337,0.295,0.27650214419411484,-0.7832669973026062,-1.059769141496721
500871, Eduardo,Escobar,0.32866666666666666,0.284,0.008578073197456272,-1.0782739026310801,-1.0868519758285364
592192, Mark,Canha,0.35400000000000004,0.314,0.8230672490272972,-0.2737096153716054,-1.0967768643989027
686469, Vinnie,Pasquantino,0.365,0.327,1.1767270227428839,0.07493490910750038,-1.1017921136353834
663743, Nick,Fortes,0.308,0.258,-0.655873622874255,-1.7755629515892903,-1.1196893287150353
657656, Ramón,Laureano,0.32566666666666666,0.278,-0.08787459236134061,-1.2391867600829738,-1.1513121677216331
543877, Christian,Vázquez,0.31066666666666665,0.259,-0.570137920155325,-1.7487441420139744,-1.1786062218586495
677594, Julio,Rodríguez,0.366,0.325,1.208877911262483,0.021297289956868713,-1.1875806213056144
663886, Tyler,Stephenson,0.346,0.301,0.5658601408705037,-0.6223541398507112,-1.188214280721215
656941, Kyle,Schwarber,0.36800000000000005,0.326,1.2731796883016826,0.04811609953218454,-1.225063588769498
543063, Brandon,Crawford,0.3156666666666667,0.263,-0.4093834775573284,-1.641468903712711,-1.2320854261553826
643446, Jeff,McNeil,0.35000000000000003,0.304,0.6944636949489014,-0.5418977111247637,-1.236361406073665
547180, Bryce,Harper,0.38833333333333336,0.349,1.926914421533527,0.6649487197644471,-1.2619657017690797
606192, Teoscar,Hernández,0.3473333333333333,0.299,0.6087279922299696,-0.6759917590013428,-1.2847197512313124
519203, Anthony,Rizzo,0.36033333333333334,0.313,1.026689542984756,-0.3005284249469212,-1.3272179679316771
593428, Xander,Bogaerts,0.37366666666666665,0.328,1.4553680565794076,0.1017537186828162,-1.3536143378965915
592178, Kris,Bryant,0.3675,0.32,1.2571042440418814,-0.11279675791971043,-1.3699010019615918
641820, Trey,Mancini,0.337,0.28,0.27650214419411484,-1.185549140932342,-1.4620512851264569
665926, Andrés,Giménez,0.364,0.312,1.144576134223285,-0.3273472345222371,-1.471923368745522
649557, Aledmys,Díaz,0.319,0.253,-0.3022138491586664,-1.9096569994658694,-1.607443150307203
668942, Josh,Rojas,0.3265,0.26,-0.061082185261674214,-1.7219253324386585,-1.6608431471769842
607208, Trea,Turner,0.36400000000000005,0.304,1.1445761342232867,-0.5418977111247637,-1.6864738453480506
621043, Carlos,Correa,0.36866666666666664,0.309,1.2946136139814128,-0.4078036632481845,-1.7024172772295973
621439, Byron,Buxton,0.37166666666666665,0.312,1.3910662795402098,-0.3273472345222371,-1.7184135140624468
543807, George,Springer,0.37766666666666665,0.318,1.5839716106578035,-0.1664343770703421,-1.7504059877281455
595879, Javier,Báez,0.3273333333333333,0.255,-0.0342897781620096,-1.8560193803152378,-1.8217296021532283
516416, Jean,Segura,0.32433333333333336,0.25,-0.1307424437208047,-1.990113428191817,-1.8593709844710122
545361, Mike,Trout,0.427,0.37,3.1700821109580177,1.2281437208460795,-1.9419383901119383
665487, Fernando,Tatis Jr.,0.4005,0.336,2.318083565188647,0.3163041952853428,-2.0017793699033044
547989, José,Abreu,0.353,0.279,0.7909163605076964,-1.2123679505076579,-2.003284311015354
606992, Eric,Haase,0.319,0.233,-0.3022138491586664,-2.446033190972185,-2.1438193418135185
516782, Starling,Marte,0.35733333333333334,0.278,0.9302368774259592,-1.2391867600829738,-2.169423637508933
608841, Joey,Meneses,0.395,0.322,2.1412536783308527,-0.05915913876907877,-2.2004128170999313
641313, Tim,Anderson,0.3436666666666666,0.256,0.49084140099143886,-1.829200570739922,-2.320041971731361
543939, Kolten,Wong,0.3356666666666667,0.216,0.2336342928346508,-2.9019529537525544,-3.135587246587205
